190101 overage surcharge  a101 -> 190205 class 3b a205 (frequency = 3938, performance = 1.00)
IV - insertion -> acceptance laboratory research_44ycOQh_20070619 080003000000 (frequency = 1, performance = 1.00)
IV - insertion -> acceptance laboratory research_45mAyyw_20070729 080003000000 (frequency = 1, performance = 1.00)
IV - insertion -> acceptance laboratory research_46KvzJD_20050331 080003000000 (frequency = 1, performance = 1.00)
IV - insertion -> acceptance laboratory research_48OZCOs_20050526 080004000000 (frequency = 1, performance = 1.00)
IV - insertion -> acceptance laboratory research_52EIypK_20070306 080004000000 (frequency = 1, performance = 1.00)
IV - insertion -> acceptance laboratory research_55lgtrj_20070917 080003000000 (frequency = 1, performance = 1.00)
IV - insertion -> acceptance laboratory research_58sScnU_20050615 080002000000 (frequency = 1, performance = 1.00)
IV - insertion -> acceptance laboratory research_60TlxEm_20050912 080005000000 (frequency = 1, performance = 1.00)
IV - insertion -> acceptance laboratory research_62eFidj_20051122 080002000000 (frequency = 1, performance = 1.00)
IV - insertion -> acceptance laboratory research_63eIRwr_20070518 080002000000 (frequency = 1, performance = 1.00)
IV - insertion -> acceptance laboratory research_65RYGvz_20060522 080004000000 (frequency = 1, performance = 1.00)
IV - insertion -> acceptance laboratory research_65uialy_20070423 080005000000 (frequency = 1, performance = 1.00)
IV - insertion -> acceptance laboratory research_66TmkmG_20050711 080004000000 (frequency = 1, performance = 1.00)
IV - insertion -> acceptance laboratory research_70vaAQE_20050414 080002000000 (frequency = 1, performance = 1.00)
IV - insertion -> acceptance laboratory research_75nskNW_20050928 080002000000 (frequency = 1, performance = 1.00)
IV - insertion -> acceptance laboratory research_76WuZEn_20050331 080003000000 (frequency = 1, performance = 1.00)
IV - insertion -> acceptance laboratory research_80BydmU_20070920 080003000000 (frequency = 1, performance = 1.00)
IV - insertion -> acceptance laboratory research_81aBAUw_20070402 080005000000 (frequency = 1, performance = 1.00)
IV - insertion -> acceptance laboratory research_83DteCJ_20071218 080003000000 (frequency = 1, performance = 1.00)
IV - insertion -> acceptance laboratory research_85MYEvJ_20060913 080003000000 (frequency = 1, performance = 1.00)
IV - insertion -> acceptance laboratory research_89QrpPK_20071205 080002000000 (frequency = 1, performance = 1.00)
IV - insertion -> acceptance laboratory research_94almzh_20060206 080004000000 (frequency = 1, performance = 1.00)
IV - insertion -> days of rest - all spec.beh.kinderg.-reval._17lDDGy_20071018 080003000000 (frequency = 1, performance = 1.00)
IV - insertion -> days of rest - all spec.beh.kinderg.-reval._36rXVOW_20070829 080004000000 (frequency = 1, performance = 1.00)
IV - insertion -> days of rest - all spec.beh.kinderg.-reval._49pdgoE_20070822 080005000000 (frequency = 1, performance = 1.00)
IV - insertion -> days of rest - all spec.beh.kinderg.-reval._64GsLxQ_20060117 080004000000 (frequency = 1, performance = 1.00)
IV - insertion -> days of rest - all spec.beh.kinderg.-reval._65nBoKv_20080227 080003000000 (frequency = 1, performance = 1.00)
IV - insertion -> days of rest - all spec.beh.kinderg.-reval._80aZQiD_20050326 080003000000 (frequency = 1, performance = 1.00)
IV - insertion -> days of rest - all spec.beh.kinderg.-reval._85cVczg_20060828 080003000000 (frequency = 1, performance = 1.00)
IV - insertion -> days of rest - all spec.beh.kinderg.-reval._86kkpyj_20070517 080004000000 (frequency = 1, performance = 1.00)
IV - insertion -> days of rest - all spec.beh.kinderg.-reval._87AeQls_20070718 080003000000 (frequency = 1, performance = 1.00)
IV - insertion -> days of rest - all spec.beh.kinderg.-reval._94GxQey_20051125 080002000000 (frequency = 1, performance = 1.00)
MRI spine - lumbar -> 1st outpatient consultation (frequency = 1, performance = 777600.00)
MRI spine - lumbar -> ct abdomen (frequency = 1, performance = 1.00)
MRI spine - lumbar -> mri heap (frequency = 1, performance = 1.00)
MRI spine - lumbar -> telephone consultation (frequency = 1, performance = 691200.00)
MRI spine - thoracic -> acceptance laboratory research_02jUeaC_20070601 080006000000 (frequency = 1, performance = 1.00)
MRI spine - thoracic -> ct abdomen (frequency = 1, performance = 172799.00)
Uterus - Intra-Uterine Device Inbre -> day care - all spec.beh.kind.-rev. (frequency = 1, performance = 1.00)
X-ray examination incomplete -> anesthesia - when treated with radium (frequency = 1, performance = 1.00)
X-ray examination incomplete -> follow-up consultation on an outpatient basis (frequency = 1, performance = 691200.00)
abdomen - adhesiolysis and biopsy by -> abdomen - laparoscopy - diagnostic (frequency = 1, performance = 1.00)
abdomen - adhesiolysis and biopsy by -> cytological examination - ascites - (frequency = 1, performance = 1.00)
abdomen - excision pathological abnormality -> acceptance laboratory research (frequency = 1, performance = 1.00)
abdomen - experimental laparotomy -> abdomen - incisional hernia - plastic (frequency = 1, performance = 1.00)
abdomen - experimental laparotomy -> abortion - other techniques (frequency = 1, performance = 1.00)
abdomen - experimental laparotomy -> acceptance laboratory research_07YPCVp_20080126 080003000000 (frequency = 1, performance = 1.00)
abdomen - experimental laparotomy -> acceptance laboratory research_55QCJkb_20060330 080002000000 (frequency = 1, performance = 1.00)
abdomen - experimental laparotomy -> days of rest - all spec.beh.kinderg.-reval. (frequency = 1, performance = 1.00)
abdomen - incisional hernia - plastic -> acceptance laboratory research (frequency = 1, performance = 1.00)
abdomen - laparoscopy - diagnostic -> abdominal overview (frequency = 1, performance = 1.00)
abdomen - laparoscopy - diagnostic -> blaas       - uretrocystoscopie nno (frequency = 1, performance = 1.00)
abdomen - laparoscopy - diagnostic -> days of rest - all spec.beh.kinderg.-reval._14tVOFL_20070316 080003000000 (frequency = 1, performance = 1.00)
abdomen - omentumplasty -> cytological examination - ascites - (frequency = 1, performance = 1.00)
abdomen - primary staging operations -> acceptance laboratory research_13kKwvo_20070208 080002000000 (frequency = 1, performance = 1.00)
abdomen - primary staging operations -> acceptance laboratory research_83kdggJ_20060824 080003000000 (frequency = 1, performance = 1.00)
abdomen - puncture ascites defecating -> acceptance laboratory research_10QMwpO_20061121 080001000000 (frequency = 1, performance = 1.00)
abdomen - puncture ascites defecating -> ct abdomen (frequency = 1, performance = 1.00)
abdomen - second-look-oper.ovariumca -> crossmatch complete -three methods- (frequency = 1, performance = 1.00)
abdomen - staging laparotom.-oment -> acceptance laboratory research_01XVijt_20060908 080003000000 (frequency = 1, performance = 1.00)
abdomen - staging laparotom.-oment -> acceptance laboratory research_03ovkYv_20060707 080003000000 (frequency = 1, performance = 1.00)
abdomen - staging laparotom.-oment -> acceptance laboratory research_09Kukuk_20061123 080003000000 (frequency = 1, performance = 1.00)
abdomen - staging laparotom.-oment -> acceptance laboratory research_18jahBq_20050128 080003000000 (frequency = 1, performance = 1.00)
abdomen - staging laparotom.-oment -> acceptance laboratory research_24zklod_20050916 080003000000 (frequency = 1, performance = 1.00)
abdomen - staging laparotom.-oment -> acceptance laboratory research_38PVSUE_20070831 080003000000 (frequency = 1, performance = 1.00)
abdomen - staging laparotom.-oment -> acceptance laboratory research_43zXaSc_20061228 080002000000 (frequency = 1, performance = 1.00)
abdomen - staging laparotom.-oment -> acceptance laboratory research_47yPUsI_20060421 080003000000 (frequency = 1, performance = 1.00)
abdomen - staging laparotom.-oment -> acceptance laboratory research_62jVuYF_20071220 080003000000 (frequency = 1, performance = 1.00)
abdomen - staging laparotom.-oment -> acceptance laboratory research_69AbTkc_20050811 080003000000 (frequency = 1, performance = 1.00)
abdomen - staging laparotom.-oment -> acceptance laboratory research_71meiHY_20050708 080002000000 (frequency = 1, performance = 1.00)
abdomen - staging laparotom.-oment -> acceptance laboratory research_72QnmEN_20061114 080003000000 (frequency = 1, performance = 1.00)
abdomen - staging laparotom.-oment -> acceptance laboratory research_84cTEnf_20050517 080003000000 (frequency = 1, performance = 1.00)
abdomen - staging laparotom.-oment -> acceptance laboratory research_89baRdL_20061003 080003000000 (frequency = 1, performance = 1.00)
abdomen - staging laparotom.-oment -> acceptance laboratory research_94ZHMWw_20050318 080002000000 (frequency = 1, performance = 1.00)
abdomen - staging laparotom.-oment -> acceptance laboratory research_99DJYrD_20060214 080003000000 (frequency = 1, performance = 1.00)
abdomen - staging laparotom.-oment -> days of rest - all spec.beh.kinderg.-reval. (frequency = 1, performance = 1.00)
abdominal overview -> acceptance laboratory research_04ShXxr_20050617 080001000000 (frequency = 1, performance = 1.00)
abdominal overview -> acceptance laboratory research_07hOaoa_20070913 080004000000 (frequency = 1, performance = 1.00)
abdominal overview -> acceptance laboratory research_09ZjcYy_20051203 080004000000 (frequency = 1, performance = 1.00)
abdominal overview -> acceptance laboratory research_15IbSDN_20050228 080001000000 (frequency = 1, performance = 1.00)
abdominal overview -> acceptance laboratory research_22UjvPS_20071001 080003000000 (frequency = 1, performance = 1.00)
abdominal overview -> acceptance laboratory research_26SvOyx_20071118 080002000000 (frequency = 1, performance = 1.00)
abdominal overview -> acceptance laboratory research_29vprcJ_20050404 080003000000 (frequency = 1, performance = 1.00)
abdominal overview -> acceptance laboratory research_32LFZet_20050313 080004000000 (frequency = 1, performance = 1.00)
abdominal overview -> acceptance laboratory research_33TLbeX_20060217 080003000000 (frequency = 1, performance = 1.00)
abdominal overview -> acceptance laboratory research_33ondgf_20070827 080003000000 (frequency = 1, performance = 1.00)
abdominal overview -> acceptance laboratory research_35NyvPv_20070311 080004000000 (frequency = 1, performance = 1.00)
abdominal overview -> acceptance laboratory research_39lwQcG_20071217 080004000000 (frequency = 1, performance = 1.00)
abdominal overview -> acceptance laboratory research_45XHoRg_20060523 080003000000 (frequency = 1, performance = 1.00)
abdominal overview -> acceptance laboratory research_49oHdQo_20070901 080003000000 (frequency = 1, performance = 1.00)
abdominal overview -> acceptance laboratory research_50VYWCX_20060516 080003000000 (frequency = 1, performance = 1.00)
abdominal overview -> acceptance laboratory research_51JDnPH_20070728 080004000000 (frequency = 1, performance = 1.00)
abdominal overview -> acceptance laboratory research_53XHtan_20051025 080002000000 (frequency = 1, performance = 1.00)
abdominal overview -> acceptance laboratory research_53dGPWZ_20071004 080002000000 (frequency = 1, performance = 1.00)
abdominal overview -> acceptance laboratory research_60cPfpO_20050321 080004000000 (frequency = 1, performance = 1.00)
abdominal overview -> acceptance laboratory research_69LQmIO_20060324 080002000000 (frequency = 1, performance = 1.00)
abdominal overview -> acceptance laboratory research_71aCLKv_20060719 080002000000 (frequency = 1, performance = 1.00)
abdominal overview -> acceptance laboratory research_72IcheW_20051005 080004000000 (frequency = 1, performance = 1.00)
abdominal overview -> acceptance laboratory research_86HlVuW_20080202 080003000000 (frequency = 1, performance = 1.00)
abdominal overview -> acceptance laboratory research_92vsIgP_20060509 080003000000 (frequency = 1, performance = 1.00)
abdominal overview -> acceptance laboratory research_95GxMOV_20060519 080003000000 (frequency = 1, performance = 1.00)
abdominal overview -> acceptance laboratory research_95oxpvN_20050319 080002000000 (frequency = 1, performance = 1.00)
abdominal overview -> acceptance laboratory research_95voliQ_20060520 080004000000 (frequency = 1, performance = 1.00)
abdominal overview -> acceptance laboratory research_96lzede_20061227 080004000000 (frequency = 1, performance = 1.00)
abdominal overview -> acceptance laboratory research_97PObaY_20071103 080004000000 (frequency = 1, performance = 1.00)
abdominal overview -> acceptance laboratory research_98hvViH_20070702 080002000000 (frequency = 1, performance = 1.00)
abdominal overview -> coupe available for inspection (frequency = 1, performance = 1.00)
abdominal overview -> crossmatch complete -three methods- (frequency = 1, performance = 1.00)
abdominal overview -> ct abdomen (frequency = 1, performance = 1.00)
abdominal overview -> days of rest - all spec.beh.kinderg.-reval._07eflDH_20071204 080002000000 (frequency = 1, performance = 1.00)
abdominal overview -> days of rest - all spec.beh.kinderg.-reval._17CMliQ_20071213 080003000000 (frequency = 1, performance = 1.00)
