190101 overage surcharge  a101 -> 190205 class 3b a205 (frequency = 5664, performance = 138.29)
cytological examination - vagina - -> differential count automatically (frequency = 1, performance = 1.00)
cytological examination - vagina - -> hepatitis B surface antigen confirmation (frequency = 1, performance = 1.00)
cytological examination - vagina - -> order tariff (frequency = 1, performance = 1.00)
cytological examination - vulva - -> days of rest - all spec.beh.kinderg.-reval. (frequency = 1, performance = 1.00)
cytological examination - vulva - -> e.c.g.      - electrocardiography (frequency = 1, performance = 1.00)
cytological examination for population probe -> follow-up consultation on an outpatient basis (frequency = 1, performance = 1.00)
cytological examination for population probe -> telephone consultation (frequency = 1, performance = 431999.00)
cytostatics - infusion therapy -> day care - all spec.beh.kind.-rev. (frequency = 1, performance = 1.00)
dajys of rest - all spec.beh.kinderg.-reval. -> hemoglobin photeolectric (frequency = 1, performance = 345595.00)
day care - all spec.beh.kind.-rev. -> 1st outpatient consultation (frequency = 1, performance = 863999.00)
day care - all spec.beh.kind.-rev. -> abdominal overview (frequency = 1, performance = 950398.00)
day care - all spec.beh.kind.-rev. -> cytological examination - lymph node punctures (frequency = 1, performance = 1123199.00)
day care - all spec.beh.kind.-rev. -> gemcitabine (frequency = 1, performance = 1.00)
day care - all spec.beh.kind.-rev. -> hematocrit using centrifuge (frequency = 1, performance = 1.00)
day care - all spec.beh.kind.-rev. -> hepatitis B surface antigen confirmation (frequency = 1, performance = 1.00)
day care - all spec.beh.kind.-rev. -> interc.consult clinical surgery (frequency = 1, performance = 1.00)
day care - all spec.beh.kind.-rev. -> international normalised ratio mbv tromb (frequency = 1, performance = 1.00)
day care - all spec.beh.kind.-rev. -> lactic acid dehydrogenase - urgent (frequency = 1, performance = 1.00)
day care - all spec.beh.kind.-rev. -> leukocyte differentiation - manual (frequency = 1, performance = 1.00)
day care - all spec.beh.kind.-rev. -> ligase chain reaction -lcr- (frequency = 1, performance = 1.00)
day care - all spec.beh.kind.-rev. -> microalbumine immunonefelometrisch (frequency = 1, performance = 1.00)
day care - all spec.beh.kind.-rev. -> obstetrician-gynaec.  anv.card kosten-out (frequency = 1, performance = 1.00)
day care - all spec.beh.kind.-rev. -> obstetrics-gynaec. short card cost-out (frequency = 1, performance = 1.00)
day care - all spec.beh.kind.-rev. -> orthopantomogram 'panoramic view' of teeth (frequency = 1, performance = 1.00)
day care - all spec.beh.kind.-rev. -> peripheral vessels - duplex examination - venous (frequency = 1, performance = 1.00)
day care - all spec.beh.kind.-rev. -> ultrasound a vue due to pregnancy - rout (frequency = 1, performance = 1.00)
day care - all spec.beh.kind.-rev. -> ultrasound neck --including thyroid gland-- (frequency = 1, performance = 1555199.00)
day care - all spec.beh.kind.-rev. -> vagina - vaginotomies (frequency = 1, performance = 1.00)
days of rest - al spec.beh.kinderg.-reval. -> 190101 overage suNrcharge  a101 (frequency = 1, performance = 1295994.00)
days of rest - all sec.beh.kinderg.-reval. -> 1st outpatient consultation (frequency = 1, performance = 0.00)
days of rest - all spe.beh.kinderg.-reval. -> 190101 overage ssurcharge  a101 (frequency = 1, performance = 259197.00)
days of rest - all spec.beh.kinderb.-reval. -> hemoglobinQ photoelectric (frequency = 1, performance = 4.00)
days of rest - all spec.beh.kinderg.-reval. -> abdominal overview (frequency = 1, performance = 345598.00)
days of rest - all spec.beh.kinderg.-reval. -> antegrade pyelography via puncture (frequency = 1, performance = 345599.00)
days of rest - all spec.beh.kinderg.-reval. -> brachytherapie - interstitieel - intensi (frequency = 1, performance = 691198.00)
days of rest - all spec.beh.kinderg.-reval. -> ct hals (frequency = 1, performance = 950399.00)
days of rest - all spec.beh.kinderg.-reval. -> ct thorax (frequency = 1, performance = 1295998.00)
days of rest - all spec.beh.kinderg.-reval. -> delta-4-androsteendion (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> determination and orient. characterization -by means of ce (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> directly ind. to rs-virus antigen using (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> drainage procedure under X-ray control (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> drywall room-ok - used (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> duodenum - esophagogastroduodenoscopi (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> duodenum - insertion of feeding tube (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> echo nier (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> echo thorax (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> echografie-doppler v.jugularis (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> esophagography - oral (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> fluoroscopy for kidney stone crushing (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> fsh enzym-immunologisch (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> glucose determination -quantitative - (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> heart - doppler echocardiography 2 (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> hematology - inflammation.scint.to.body (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> hepatis-c-virus rock -hevr- wevv pec (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> high frequency audiometry - audiological (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> immunofixatie (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> input feeding or lavages (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> interc.consult clinical lung diseases (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> interc.consult clinical surgery (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> interc.consult clinical urology (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> interc.consult follow-up clinical anesthesia (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> interc.consult follow-up clinical internal (frequency = 1, performance = 345600.00)
days of rest - all spec.beh.kinderg.-reval. -> intestine - catheterization stoma (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> knee - m-z lower leg (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> lactic acid dehydrogenase - urgent (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> lactic acid enzymatic (frequency = 1, performance = 2.00)
days of rest - all spec.beh.kinderg.-reval. -> lithium (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> lung function - CO2 - capnography (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> mandibular jaw joint (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> mec-a determination for mrsa using PCR (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> microalbumine immunonefelometrisch (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> non-billable day care - bv klin.p (frequency = 1, performance = 1555199.00)
days of rest - all spec.beh.kinderg.-reval. -> obstetrics-gynaec.   annual pass cost-out (frequency = 1, performance = 1295999.00)
days of rest - all spec.beh.kinderg.-reval. -> obstetrics-gynaec. short card cost-out (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> ovaries - adnex-extirpatie dmv hungry (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> patient did not show up ngiv- no show - (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> periph.vessels - insertion of port-a-cath syst (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> puncture for cytological examination by p (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> puncture of cyst tumor etc. by radiologist o (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> pyelography -- including kidney transplant -- (frequency = 1, performance = 950399.00)
days of rest - all spec.beh.kinderg.-reval. -> rib-sternum (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> ro-gel. as assistant during endoproth insertion (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> ro-gel. as assistant upon puncture - biopsy l (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> single (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> skin - remove retention cyst (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> treatment time - unit t1 - megavolt (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> ultrasound - internal genitalia (frequency = 1, performance = 259199.00)
days of rest - all spec.beh.kinderg.-reval. -> ultrasound Doppler veins leg (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> ultrasound guided as ass. with drainage trap (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> ultrasound neck --including thyroid gland-- (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> uterus      - hysteroscopie (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> vagina - vesicovaginal operation fi (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> voiding cystourethrography (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-rrval. -> Order tariff (frequency = 1, performance = 8467207.00)
days of rest - all spec.beh.kknderg.-reval. -> heNmoglobin photoelectric (frequency = 1, performance = 3.00)
days of rest - all spec.beh.kunderg.-reval. -> days of rest - all sec.beh.kinderg.-reval. (frequency = 1, performance = 259200.00)
days of rest - allspec.beh.kinderg.-reval. -> 1st outpatient consultation (frequency = 1, performance = 0.00)
days ofm rest - all spec.beh.kinderg.-reval. -> 190021 linical admission a002 (frequency = 1, performance = 1036799.00)
days ofrest - all spec.beh.kinderg.-reval. -> administrative rate - first pol (frequency = 1, performance = 0.00)
delta-4-androsteendion -> dhea sulphate with extraction using ria (frequency = 1, performance = 1.00)
delta-4-androsteendion -> fsh enzym-immunologisch (frequency = 1, performance = 1.00)
determination and orient. characterization -by means of ce -> thorax (frequency = 1, performance = 1.00)
determination of hepatitis B antigen -> provision antist. hepatitis B antigen (frequency = 1, performance = 1.00)
dhea sulphate with extraction using ria -> fsh enzym-immunologisch (frequency = 1, performance = 1.00)
dhea sulphate with extraction using ria -> obstetrics-gynaec. short card cost-out (frequency = 1, performance = 1.00)
