190101 overage surcharge  a101 -> 190205 class 3b a205 (frequency = 5521, performance = 47.95)
cervix      - conisatie -> cervix - portion - laser coagulation (frequency = 1, performance = 1.00)
cervix      - conisatie -> histological examination - major resection p (frequency = 1, performance = 2.00)
cervix      - curettage -> days of rest - all spec.beh.kinderg.-reval. (frequency = 1, performance = 1.00)
cervix      - lisexcisie portio - diathe -> clinical card - anesthesia (frequency = 1, performance = 1.00)
cervix - portion - laser coagulation -> days of rest - all spec.beh.kinderg.-reval. (frequency = 1, performance = 1.00)
change drain under X-ray control -> changing nephrostomy drain (frequency = 1, performance = 1.00)
change drain under X-ray control -> creatinine (frequency = 1, performance = 1.00)
change drain under X-ray control -> fluoroscopy for kidney stone crushing (frequency = 1, performance = 1.00)
changing neohrostomy drain -> sodium falme photometric (frequency = 1, performance = 345603.00)
changing nephrostomy drain -> creatinine (frequency = 1, performance = 1.00)
changing nephrostomy drain -> days of rest - all spec.beh.kinderg.-reval. (frequency = 1, performance = 1.00)
changing nephrostomy drain -> pyelography antegrade via drain (frequency = 1, performance = 1.00)
changing nephrostomy drain -> teletherapy - megavolt photon irradiation (frequency = 1, performance = 1.00)
chloride -> chloride - rush (frequency = 1, performance = 1.00)
chloride -> cholesterol total (frequency = 1, performance = 1.00)
chloride -> counting reticulocytes using facscan (frequency = 1, performance = 1.00)
chloride -> creatinine - spoed (frequency = 1, performance = 1.00)
chloride -> crossmatch complete -three methods- (frequency = 1, performance = 2.00)
chloride -> crp c-reactive protein (frequency = 1, performance = 1.00)
chloride - rush -> chloride -ionselectief- (frequency = 1, performance = 1.00)
chloride - rush -> clinical card - anesthesia (frequency = 1, performance = 1.00)
chloride -ionselectief- -> coupe available for inspection (frequency = 1, performance = 1.00)
chloride -ionselectief- -> creatinine - spoed (frequency = 1, performance = 1.00)
cholesterol total -> clinical card - anesthesia (frequency = 1, performance = 1.00)
cholesterol total -> creatinine (frequency = 1, performance = 1.00)
cholesterol total -> follow-up consultation on an outpatient basis (frequency = 1, performance = 1.00)
cholesterol total -> hemoglobin photoelectric (frequency = 1, performance = 2.00)
clacium -> Bhemoglobin photoelectric (frequency = 1, performance = 6.00)
clacium -> rhesusfactor d - cengrifugeermethode - e (frequency = 1, performance = 86403.00)
clcium -> bactreiological examination with culture -nie (frequency = 1, performance = 86399.00)
clinical card - anesthesia -> creatinine (frequency = 1, performance = 2.00)
clinical card - anesthesia -> crp c-reactive protein (frequency = 1, performance = 1.00)
clinical card - anesthesia -> current pH - pco2 - standard bicarbonate (frequency = 1, performance = 2.00)
clinical card - internal medicine -> counting reticulocytes using facscan (frequency = 1, performance = 1.00)
clinical card - internal medicine -> creatinine - spoed (frequency = 1, performance = 1.00)
clinical card - internal medicine -> crossmatch complete -three methods- (frequency = 1, performance = 1.00)
clinical card - internal medicine -> follow-up consultation on an outpatient basis (frequency = 1, performance = 259200.00)
clinical card - obstetrics and gynaeco -> 190101 overage surcharge  a101 (frequency = 1, performance = 86400.00)
clinical card - obstetrics and gynaeco -> counting platelets - urgent (frequency = 1, performance = 1.00)
clinical card - obstetrics and gynaeco -> crossmatch complete -three methods- (frequency = 1, performance = 1.00)
clinical card - obstetrics and gynaeco -> first aid - not emergency department - elsewhere (frequency = 1, performance = 950400.00)
clinical rate -> creatinine (frequency = 1, performance = 1.00)
cllnical card - internal medicine -> day care - all psec.beh.kind.-rev. (frequency = 1, performance = 1.00)
clostridium elisa-test -> creatinine - spoed (frequency = 1, performance = 1.00)
clostridium elisa-test -> ct abdomen (frequency = 1, performance = 1.00)
clotting factor - viii - activity -> creatinine (frequency = 1, performance = 1.00)
clotting factor - viii - activity -> ct brain (frequency = 1, performance = 1.00)
clotting factor - viii - activity -> days of rest - all spec.beh.kinderg.-reval. (frequency = 1, performance = 1.00)
co-b kwn. -> days of rest - all apec.beh.kinderg.-reval. (frequency = 1, performance = 345596.00)
co-hb knw. -> cephalin time - coagultaion (frequency = 1, performance = 86398.00)
co-hb kwn. -> counting reticulocytes using facscan (frequency = 1, performance = 1.00)
co-hb kwn. -> creatinefosfokinase -kinetisch- (frequency = 1, performance = 1.00)
colon inflow -> counting platelets - urgent (frequency = 1, performance = 1.00)
colon inflow -> creatinine (frequency = 1, performance = 1.00)
colon inflow -> crossmatch complete -three methods- (frequency = 1, performance = 1.00)
color test sabin-feldman - leishmania -> creatinine (frequency = 1, performance = 1.00)
complement deficiency in absence h.a -> complementcomponent c3 kwn. (frequency = 1, performance = 1.00)
copue available for inspection -> administraitve rate - first pol (frequency = 1, performance = 345601.00)
cortisol immunofluorimetrisch -> follow-up consultation on an outpatient basis (frequency = 1, performance = 1.00)
cortisol immunofluorimetrisch -> order tariff (frequency = 1, performance = 1.00)
countin platelets - urgent -> order tariff (frequency = 1, performance = 259206.00)
counting platFelets - urgent -> follow-up consultation on a outpatient basis (frequency = 1, performance = 1209603.00)
counting plateelts - urgent -> leukocyte counting eleEctronically (frequency = 1, performance = 3024005.00)
counting platelest - urgent -> ordfr tariff (frequency = 1, performance = 5.00)
counting platelets - urgent -> coupe available for inspection (frequency = 1, performance = 1.00)
counting platelets - urgent -> creatine fosfokinase isoenzym ckmb (frequency = 1, performance = 1.00)
counting platelets - urgent -> creatinefosfokinase -kinetisch- (frequency = 1, performance = 1.00)
counting platelets - urgent -> creatinine phosphokinase - speed (frequency = 1, performance = 1.00)
counting platelets - urgent -> cytological examination - ascites - (frequency = 1, performance = 1.00)
counting platelets - urgent -> follow-up consultation on an outpatient basis (frequency = 1, performance = 2.00)
counting platelets-  urgent -> hemoglobirn photoelectric - urgent (frequency = 1, performance = 10.00)
counting plateoets - urgent -> creatinine C- spoed (frequency = 1, performance = 1.00)
counting platflets - urgent -> Follow-up consultation on an outpatient basis (frequency = 1, performance = 3.00)
counting reticulocytes using facscan -> current pH - pco2 - standard bicarbonate (frequency = 1, performance = 1.00)
counting reticulocytes using facscan -> differential count automatically (frequency = 1, performance = 1.00)
counting reticulocytes using facscan -> erythrocyte counting - electronically (frequency = 1, performance = 1.00)
counting reticulocytes using facscan -> hematocrit using centrifuge (frequency = 1, performance = 1.00)
counting reticulocytes usingu facscan -> uera (frequency = 1, performance = 35.00)
countingU platelets - urgent -> creatknine - spoed (frequency = 1, performance = 1.00)
coupe available for inspection -> CT liver and bile ducts (frequency = 1, performance = 259200.00)
coupe available for inspection -> coupe available for inspection (frequency = 1, performance = 691200.00)
coupe available for inspection -> creatinefosfokinase -kinetisch- (frequency = 1, performance = 1.00)
coupe available for inspection -> creatinine - spoed (frequency = 1, performance = 1.00)
coupe available for inspection -> crossmatch complete -three methods- (frequency = 1, performance = 1.00)
coupe available for inspection -> cytological examination - abdominal tumor puncture (frequency = 1, performance = 691200.00)
coupe available for inspection -> cytological examination - pleural fluid - (frequency = 1, performance = 1.00)
coupe available for inspection -> cytological examination - urinary renal cyst (frequency = 1, performance = 1.00)
coupe available for inspection -> cytological examination for population probe (frequency = 1, performance = 1.00)
coupe available for inspection -> e.c.g.      - electrocardiography (frequency = 1, performance = 1.00)
coupe available for inspection -> hemoglobin photoelectric (frequency = 1, performance = 1.00)
coupe available for inspection -> mri adrenal gland (frequency = 1, performance = 691200.00)
coupe available for inspection -> order tariff (frequency = 1, performance = 1.00)
coupe available for inspection -> tumor - PET scan total body (frequency = 1, performance = 691200.00)
coupe availzble for inspection -> acceptance laboratory researcRh (frequency = 1, performance = 2505600.00)
coupeavailable for inspection -> hemoglobin photoelecKtric - urgent (frequency = 1, performance = 1987210.00)
cp c-reactive protein -> hemoglobin photoeelctric (frequency = 1, performance = 2.00)
cqlcium -> cea - utmormarker mbv meia (frequency = 1, performance = 1.00)
cqlcium -> screening antibodies for erytheocytes (frequency = 1, performance = 11.00)
cr hals -> cytological examination -X lymph node punctures (frequency = 1, performance = 432004.00)
craetinine -> poassium potentiometric (frequency = 1, performance = 8.00)
crdatinine -> creatimine (frequency = 1, performance = 3110399.00)
creaginine -> 190204 clasc 3a a204 (frequency = 1, performance = 345598.00)
creahtinine -> uZrea (frequency = 1, performance = 2246409.00)
creainine -> hematocritu sing centrifuge (frequency = 1, performance = 4.00)
creatiAnine -> current pH - pco2 - sandard bicarbonate (frequency = 1, performance = 2.00)
creatiKnine -> rhesusfactor d - centrifugeermethodw - e (frequency = 1, performance = 10.00)
creatibine -> potassibum potentiometric (frequency = 1, performance = 86405.00)
creatijine -> acceptance laboratory tesearch (frequency = 1, performance = 11491196.00)
creatimine -> telephone conslutation (frequency = 1, performance = 7257599.00)
creatine fosfokinase isoenzym ckmb -> crp c-reactive protein (frequency = 1, performance = 1.00)
creatine phosphokinase mb - speed -> creatinine (frequency = 1, performance = 1.00)
creatine phosphokinase mb - speed -> creatinine phosphokinase - speed (frequency = 1, performance = 1.00)
creatinefosfokinase -kinetisch- -> creatinine - spoed (frequency = 1, performance = 1.00)
creatinefosfokinase -kinetisch- -> crossmatch complete -three methods- (frequency = 1, performance = 1.00)
creatiniGne -> days of rest - all spec.bhe.kinderg.-reval. (frequency = 1, performance = 1987193.00)
creatiniNne -> 190205 class 3b a205 (frequency = 1, performance = 86400.00)
creatinie - spoed -> Urea - urgent (frequency = 1, performance = 8.00)
creatinien -> 190021 clinical admission a002 (frequency = 1, performance = 691199.00)
creatinien -> ca-152 mbv half (frequency = 1, performance = 1814399.00)
creatinien -> vagina - examination under anesthesa (frequency = 1, performance = 950396.00)
creatinige -> telephonec onsultation (frequency = 1, performance = 26783997.00)
creatinin -> follow-up consultation on zn outpatient basis (frequency = 1, performance = 2.00)
creatinin -> lactic acid dehydroCgenase -ldh- kinetic (frequency = 1, performance = 5.00)
creatininMe -> ura (frequency = 1, performance = 86412.00)
creatininae -> 1st outpatient consultation (frequency = 1, performance = 0.00)
creatinine -> creatinine phosphokinase - speed (frequency = 1, performance = 1.00)
creatinine -> crp c-reactive protein - rush (frequency = 1, performance = 1.00)
creatinine -> cytological examination - endocervix - (frequency = 1, performance = 1.00)
creatinine -> cytological examination - thyroid pun (frequency = 1, performance = 1.00)
creatinine -> cytological examination - vulva - (frequency = 1, performance = 1.00)
creatinine -> cytostatics - infusion therapy (frequency = 1, performance = 1.00)
creatinine -> digoxin (frequency = 1, performance = 1.00)
creatinine -> duplex scan - leg veins (frequency = 1, performance = 1.00)
creatinine -> echo mamma (frequency = 1, performance = 1.00)
creatinine -> elution of autoantibodies against erythro (frequency = 1, performance = 1.00)
creatinine -> ethanol -enzymatisch of gaschromatografi (frequency = 1, performance = 1.00)
creatinine -> exclude irregular AS against erys d (frequency = 1, performance = 1.00)
creatinine -> hemoglobin photoelectric - urgent (frequency = 1, performance = 1.00)
creatinine -> hyperthermia (frequency = 1, performance = 2.00)
creatinine -> lactic acid dehydrogenase -ldh- kinetic (frequency = 1, performance = 2.00)
creatinine -> leucocyte counting -electronic- urgent (frequency = 1, performance = 3.00)
creatinine -> mri abdomen (frequency = 1, performance = 1.00)
creatinine - snpoed -> 190204class 3a a204 (frequency = 1, performance = 172797.00)
creatinine - spoed -> ct a. pulmonalis (frequency = 1, performance = 1.00)
