190101 overage surcharge  a101 -> 190205 class 3b a205 (frequency = 5151, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_54uJxrX_20050530 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_55JSMQk_20070215 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_55fQplp_20070905 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_57KQWij_20070118 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_60dyJzN_20050704 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_61JihlG_20050804 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_65fuNfR_20070604 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_67cPCAX_20051206 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_69AKcgv_20050329 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_70yTpfC_20060412 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_71eREDS_20050919 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_71pnHyY_20070809 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_72NnOcr_20070214 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_73gdDvt_20060111 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_73xYxWR_20060721 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_75PaxNf_20050727 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_75ZJkyC_20070618 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_75fffzW_20060116 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_76GcdpW_20060419 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_81fTjDs_20060213 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_84NcUyd_20060313 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_85uQGIT_20071128 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_88reylS_20070619 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_89BMWCU_20071114 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_89RMGsK_20051229 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_90GvGIv_20050209 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_90dJLAV_20060707 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_90pvVVk_20050216 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_92RRnpG_20070219 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_92ShyHE_20050303 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_92kAeHm_20060804 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_93aZnaV_20050622 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_98fgHNr_20070425 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> ct abdomen (frequency = 1, performance = 259200.00)
1st outpatient consultation -> ct total body (frequency = 1, performance = 86400.00)
1st outpatient consultation -> cytological examination - lymph node punctures (frequency = 1, performance = 172800.00)
1st outpatient consultation -> diagnostic puncture under ultrasound control (frequency = 1, performance = 259200.00)
1st outpatient consultation -> e.g.      - electromyographic examination (frequency = 1, performance = 1.00)
1st outpatient consultation -> echo been (frequency = 1, performance = 259200.00)
1st outpatient consultation -> non-billable day care - bv klin.p (frequency = 1, performance = 1.00)
1st outpatient consultation -> obstetrician-gynaec.  anv.card kosten-out (frequency = 1, performance = 518400.00)
1st outpatient consultation -> patient did not show up for radiology (frequency = 1, performance = 518400.00)
1st outpatient consultation -> pelvis - standing (frequency = 1, performance = 777600.00)
1st outpatient consultation -> ultrasound kidney-urinary tract (frequency = 1, performance = 1.00)
1st outpatient consultation -> upper arm (frequency = 1, performance = 1.00)
1st outpatient consultation -> vessels - venipuncture (frequency = 1, performance = 1.00)
339849d access c.v.d. catheter v. -> days of rest - all spec.beh.kinderg.-reval. (frequency = 1, performance = 1.00)
CT brain artery -> acceptance laboratory research (frequency = 1, performance = 1.00)
CT liver and bile ducts -> ct abdomen (frequency = 1, performance = 1.00)
CT liver and bile ducts -> obstetrician-gynaec.  anv.card kosten-out (frequency = 1, performance = 172800.00)
CT pelvis -> abdominal ultrasound (frequency = 1, performance = 1.00)
CT pelvis -> acceptance laboratory research (frequency = 1, performance = 1.00)
CT pelvis -> administrative rate - first pol (frequency = 1, performance = 1.00)
CT pelvis -> ct retroperitoneum (frequency = 1, performance = 1.00)
CT spine - lumbar -> administrative rate - first pol (frequency = 1, performance = 1.00)
CT spine - lumbar -> ct abdomen (frequency = 1, performance = 1.00)
CT upper abdomen -> 190021 clinical admission a002 (frequency = 1, performance = 1555200.00)
CT upper abdomen -> Cito histological examination (frequency = 1, performance = 345600.00)
CT upper abdomen -> Diet no (frequency = 1, performance = 1.00)
CT upper abdomen -> acceptance laboratory research_09AGenU_20070523 080002000000 (frequency = 1, performance = 1.00)
CT upper abdomen -> administrative rate - first pol (frequency = 1, performance = 1.00)
CT upper abdomen -> cytological examination - lymph node punctures (frequency = 1, performance = 1123200.00)
CT upper abdomen -> days of rest - all spec.beh.kinderg.-reval. (frequency = 1, performance = 1.00)
CT upper abdomen -> telephone consultation (frequency = 1, performance = 172800.00)
Cito histological examination -> Diet no (frequency = 1, performance = 1.00)
Cito histological examination -> abdomen - experimental laparotomy (frequency = 1, performance = 1.00)
Cito histological examination -> abdomen - laparoscopy - diagnostic (frequency = 1, performance = 1.00)
Cito histological examination -> abdomen - staging laparotom.-oment (frequency = 1, performance = 1.00)
Cito histological examination -> acceptance laboratory research_28AKVDI_20070301 080003000000 (frequency = 1, performance = 1.00)
Cito histological examination -> acceptance laboratory research_54JrqXv_20061106 080002000000 (frequency = 1, performance = 1.00)
Cito histological examination -> acceptance laboratory research_85qmwjy_20080201 080002000000 (frequency = 1, performance = 1.00)
Cito histological examination -> acceptance laboratory research_90eoamg_20070613 080004000000 (frequency = 1, performance = 1.00)
Cito histological examination -> acceptance laboratory research_99hbjdP_20070306 080003000000 (frequency = 1, performance = 1.00)
Cito histological examination -> blaas       - uretrocystoscopie nno (frequency = 1, performance = 1.00)
Cito histological examination -> bladder - cystoscopy (frequency = 1, performance = 1.00)
Cito histological examination -> cytological examination - ascites - (frequency = 1, performance = 1.00)
Cito histological examination -> cytological examination - ectocervix - (frequency = 1, performance = 1.00)
Cito histological examination -> cytological examination - liver puncture - (frequency = 1, performance = 1.00)
Cito histological examination -> cytological examination - vagina - (frequency = 1, performance = 1.00)
Cito histological examination -> day care - all spec.beh.kind.-rev. (frequency = 1, performance = 1.00)
Diet no -> abdominal overview (frequency = 1, performance = 1.00)
Diet no -> acceptance laboratory research_13ChTRv_20060404 080002000000 (frequency = 1, performance = 1.00)
Diet no -> acceptance laboratory research_59OPeRV_20060606 080004000000 (frequency = 1, performance = 1.00)
Diet no -> acceptance laboratory research_59hQWzg_20070614 080003000000 (frequency = 1, performance = 1.00)
Diet no -> acceptance laboratory research_73NCVst_20060327 080002000000 (frequency = 1, performance = 1.00)
Diet no -> administrative rate - first pol (frequency = 1, performance = 1.00)
Diet no -> anesthesia - when treated with radium (frequency = 1, performance = 1.00)
Diet no -> blaas       - uretrocystoscopie nno (frequency = 1, performance = 1.00)
Diet no -> crossmatch complete -three methods- (frequency = 1, performance = 1.00)
Diet no -> ct abdomen (frequency = 1, performance = 1.00)
Diet no -> ct thorax (frequency = 1, performance = 1.00)
Diet no -> cytological examination - liver puncture - (frequency = 1, performance = 1.00)
Diet no -> days of rest - all spec.beh.kinderg.-reval._19dyKsB_20070725 080003000000 (frequency = 1, performance = 1.00)
Diet no -> days of rest - all spec.beh.kinderg.-reval._25Gmbln_20071221 080002000000 (frequency = 1, performance = 1.00)
Diet no -> days of rest - all spec.beh.kinderg.-reval._47iowko_20070709 080004000000 (frequency = 1, performance = 1.00)
Diet no -> days of rest - all spec.beh.kinderg.-reval._54SOddy_20060502 080003000000 (frequency = 1, performance = 1.00)
Diet no -> days of rest - all spec.beh.kinderg.-reval._60KMxvU_20070306 080003000000 (frequency = 1, performance = 1.00)
Diet no -> days of rest - all spec.beh.kinderg.-reval._77qCyyX_20060214 080004000000 (frequency = 1, performance = 1.00)
Diet no -> days of rest - all spec.beh.kinderg.-reval._99skDZw_20050810 080003000000 (frequency = 1, performance = 1.00)
I cast pancreas in milt -> cytological examination - abdominal tumor puncture (frequency = 1, performance = 1.00)
I cast pancreas in milt -> cytological examination - lymph node punctures (frequency = 1, performance = 1.00)
IV - insertion -> acceptance laboratory research_18ZOHui_20061101 080002000000 (frequency = 1, performance = 1.00)
IV - insertion -> acceptance laboratory research_20fRUsM_20061005 080002000000 (frequency = 1, performance = 1.00)
IV - insertion -> acceptance laboratory research_23PaWHR_20061205 080002000000 (frequency = 1, performance = 1.00)
IV - insertion -> acceptance laboratory research_24JhqCB_20060220 080004000000 (frequency = 1, performance = 1.00)
IV - insertion -> acceptance laboratory research_39tIriB_20070919 080003000000 (frequency = 1, performance = 1.00)
IV - insertion -> acceptance laboratory research_80Aiztg_20060401 080002000000 (frequency = 1, performance = 1.00)
IV - insertion -> acceptance laboratory research_88kOokS_20050711 080004000000 (frequency = 1, performance = 1.00)
IV - insertion -> acceptance laboratory research_94PleIh_20070125 080003000000 (frequency = 1, performance = 1.00)
IV - insertion -> acceptance laboratory research_95ZAIMu_20050912 080005000000 (frequency = 1, performance = 1.00)
MRI spine - lumbar -> 1st outpatient consultation (frequency = 1, performance = 777600.00)
MRI spine - lumbar -> ct abdomen (frequency = 1, performance = 1.00)
MRI spine - lumbar -> mri heap (frequency = 1, performance = 1.00)
MRI spine - lumbar -> telephone consultation (frequency = 1, performance = 691200.00)
MRI spine - thoracic -> ct abdomen (frequency = 1, performance = 172799.00)
Uterus - Intra-Uterine Device Inbre -> day care - all spec.beh.kind.-rev. (frequency = 1, performance = 1.00)
X-ray examination incomplete -> anesthesia - when treated with radium (frequency = 1, performance = 1.00)
X-ray examination incomplete -> follow-up consultation on an outpatient basis (frequency = 1, performance = 691200.00)
abdomen - adhesiolysis and biopsy by -> abdomen - laparoscopy - diagnostic (frequency = 1, performance = 1.00)
abdomen - adhesiolysis and biopsy by -> cytological examination - ascites - (frequency = 1, performance = 1.00)
abdomen - excision pathological abnormality -> acceptance laboratory research (frequency = 1, performance = 1.00)
abdomen - experimental laparotomy -> abdomen - incisional hernia - plastic (frequency = 1, performance = 1.00)
abdomen - experimental laparotomy -> abortion - other techniques (frequency = 1, performance = 1.00)
abdomen - experimental laparotomy -> acceptance laboratory research_18FwhpM_20060330 080002000000 (frequency = 1, performance = 1.00)
abdomen - experimental laparotomy -> acceptance laboratory research_46MMnqQ_20051222 080003000000 (frequency = 1, performance = 1.00)
abdomen - experimental laparotomy -> days of rest - all spec.beh.kinderg.-reval. (frequency = 1, performance = 1.00)
abdomen - incisional hernia - plastic -> acceptance laboratory research (frequency = 1, performance = 1.00)
abdomen - laparoscopy - diagnostic -> abdominal overview (frequency = 1, performance = 1.00)
abdomen - laparoscopy - diagnostic -> blaas       - uretrocystoscopie nno (frequency = 1, performance = 1.00)
abdomen - laparoscopy - diagnostic -> days of rest - all spec.beh.kinderg.-reval. (frequency = 1, performance = 1.00)
abdomen - omentumplasty -> cytological examination - ascites - (frequency = 1, performance = 1.00)
abdomen - primary staging operations -> acceptance laboratory research_28kbnOU_20060706 080003000000 (frequency = 1, performance = 1.00)
abdomen - puncture ascites defecating -> acceptance laboratory research_05hLIiU_20061121 080001000000 (frequency = 1, performance = 1.00)
abdomen - puncture ascites defecating -> ct abdomen (frequency = 1, performance = 1.00)
abdomen - second-look-oper.ovariumca -> crossmatch complete -three methods- (frequency = 1, performance = 1.00)
abdomen - staging laparotom.-oment -> acceptance laboratory research_42NzIhA_20051201 080002000000 (frequency = 1, performance = 1.00)
abdomen - staging laparotom.-oment -> acceptance laboratory research_61iWWFW_20071122 080003000000 (frequency = 1, performance = 1.00)
abdomen - staging laparotom.-oment -> days of rest - all spec.beh.kinderg.-reval._35cwRSD_20070703 080003000000 (frequency = 1, performance = 1.00)
abdominal overview -> acceptance laboratory research_02wxWwG_20051228 080003000000 (frequency = 1, performance = 1.00)
abdominal overview -> acceptance laboratory research_10yaKYQ_20070730 080003000000 (frequency = 1, performance = 1.00)
abdominal overview -> acceptance laboratory research_43oBNOW_20071127 080003000000 (frequency = 1, performance = 1.00)
abdominal overview -> acceptance laboratory research_50OqTWN_20050617 080001000000 (frequency = 1, performance = 1.00)
