190101 overage surcharge  a101 -> 190205 class 3b a205 (frequency = 2873, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._37szTjX_20071210 080005000000 -> order tariff_14mXALk_20071210 080006000000 (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._37uOzTY_20071210 080001000000 -> 190205 class 3b a205_33SsYKJ_20071211 080000000000 (frequency = 1, performance = 86399.00)
days of rest - all spec.beh.kinderg.-reval._37uRtFi_20070112 080003000000 -> glucose (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._37vIjQe_20070412 080002000000 -> 190101 overage surcharge  a101_00viQYl_20070413 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._37vWdzw_20071017 080001000000 -> 190205 class 3b a205_94uvSfw_20071018 080000000000 (frequency = 1, performance = 86399.00)
days of rest - all spec.beh.kinderg.-reval._37wVwin_20070620 080002000000 -> teletherapy - megavolt photon irradiation (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._37wxDHF_20070907 080005000000 -> histological examination - major resection p (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._37xROsL_20050216 080001000000 -> obstetrician-gynaec.  anv.card kosten-out (frequency = 1, performance = 86399.00)
days of rest - all spec.beh.kinderg.-reval._37yXFWg_20061027 080023000000 -> filtered erythrocyte concentrate (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._37zZeFt_20080117 080005000000 -> e.c.g.      - electrocardiography (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._38BOdru_20061205 080001000000 -> follow-up consultation on an outpatient basis (frequency = 1, performance = 4406399.00)
days of rest - all spec.beh.kinderg.-reval._38BnujG_20060626 080001000000 -> acceptance laboratory research_53vRmRp_20060706 080000000000 (frequency = 1, performance = 863999.00)
days of rest - all spec.beh.kinderg.-reval._38CaUbR_20060127 080004000000 -> hematocrit using centrifuge (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._38DUlWK_20070920 080014000000 -> gammaglutamyltranspeptidase (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._38DuYvj_20060818 080006000000 -> frozen section (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._38EhkLF_20071218 080004000000 -> order tariff_55UtyDj_20071218 080005000000 (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._38Gdcid_20050923 080001000000 -> 190205 class 3b a205_78fCAgb_20050924 080000000000 (frequency = 1, performance = 86399.00)
days of rest - all spec.beh.kinderg.-reval._38GpKif_20060603 080002000000 -> 190101 overage surcharge  a101_63rTeMi_20060604 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._38HPjVL_20060703 080002000000 -> paclitaxel (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._38Hnbfs_20060701 080007000000 -> hemoglobin photoelectric - urgent (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._38IoqdB_20050513 080005000000 -> filtered erythrocyte concentrate (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._38KGdul_20051008 080001000000 -> 190205 class 3b a205_58AnlnS_20051009 080000000000 (frequency = 1, performance = 86399.00)
days of rest - all spec.beh.kinderg.-reval._38Kpnwc_20060508 080006000000 -> differential count automatically (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._38MMKSu_20070615 080001000000 -> 190205 class 3b a205_83lrFOu_20070616 080000000000 (frequency = 1, performance = 86399.00)
days of rest - all spec.beh.kinderg.-reval._38NQEEN_20050305 080001000000 -> acceptance laboratory research_31IvfMk_20050307 080000000000 (frequency = 1, performance = 172799.00)
days of rest - all spec.beh.kinderg.-reval._38OGgyG_20071001 080005000000 -> order tariff_36rpeLp_20071001 080006000000 (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._38OiMMG_20060930 080002000000 -> 190101 overage surcharge  a101_99ITXJr_20061001 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._38PQwjj_20080115 080001000000 -> telephone consultation (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._38PdMCr_20070606 080001000000 -> acceptance laboratory research_69GgmJS_20070612 080000000000 (frequency = 1, performance = 518399.00)
days of rest - all spec.beh.kinderg.-reval._38QGXUd_20070424 080002000000 -> histological examination - major resection p (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._38QsYNg_20060719 080012000000 -> filtered erythrocyte concentrate (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._38RORUo_20050825 080003000000 -> pain relief - apply patient controll (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._38Rmnmq_20060822 080002000000 -> 190101 overage surcharge  a101_71GEldE_20060823 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._38SfAOh_20061107 080002000000 -> 190205 class 3b a205_40wHwhW_20061108 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._38TXyfS_20060622 080002000000 -> 190101 overage surcharge  a101_35OlVcX_20060623 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._38TbUHk_20080102 080003000000 -> glucose (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._38Uosnc_20060203 080002000000 -> 190101 overage surcharge  a101_44HsUkQ_20060204 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._38VLUWK_20071005 080010000000 -> differential count automatically (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._38VtwAf_20060805 080006000000 -> gammaglutamyltranspeptidase (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._38VwdOG_20070824 080002000000 -> 190205 class 3b a205_39bCmyN_20070825 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._38WKvBn_20080202 080007000000 -> hemoglobin photoelectric (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._38WVSZs_20070712 080001000000 -> acceptance laboratory research_44CdJWP_20070716 080000000000 (frequency = 1, performance = 345599.00)
days of rest - all spec.beh.kinderg.-reval._38WgPWc_20071009 080001000000 -> 190205 class 3b a205_61HogCX_20071010 080000000000 (frequency = 1, performance = 86399.00)
days of rest - all spec.beh.kinderg.-reval._38XWVYn_20061213 080002000000 -> 190205 class 3b a205_88ntFFS_20061214 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._38XgJmn_20050904 080007000000 -> glucose - rush (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._38XwuFh_20070418 080002000000 -> acceptance laboratory research_36vvFCq_20070423 080000000000 (frequency = 1, performance = 431998.00)
days of rest - all spec.beh.kinderg.-reval._38aJhpY_20070907 080002000000 -> 190101 overage surcharge  a101_57tWpgi_20070908 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._38bviSP_20070412 080001000000 -> 190205 class 3b a205_58bYYVA_20070413 080000000000 (frequency = 1, performance = 86399.00)
days of rest - all spec.beh.kinderg.-reval._38bxorR_20061130 080001000000 -> 190205 class 3b a205_35hSFcq_20061201 080000000000 (frequency = 1, performance = 86399.00)
days of rest - all spec.beh.kinderg.-reval._38dOTuR_20051020 080002000000 -> 190101 overage surcharge  a101_48MilVg_20051021 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._38dwsGm_20050406 080002000000 -> 190101 overage surcharge  a101_93Xvcyt_20050407 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._38fKdvz_20061129 080002000000 -> acceptance laboratory research_97dklQQ_20061204 080000000000 (frequency = 1, performance = 431998.00)
days of rest - all spec.beh.kinderg.-reval._38gvfJL_20050801 080006000000 -> differential count automatically (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._38hhRXL_20050317 080003000000 -> 190101 overage surcharge  a101_42cetXQ_20050318 080000000000 (frequency = 1, performance = 86397.00)
days of rest - all spec.beh.kinderg.-reval._38iGGiE_20070126 080006000000 -> hemoglobin photoelectric (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._38ibrln_20070220 080003000000 -> international normalised ratio mbv tromb (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._38kcsMU_20061018 080006000000 -> hemoglobin photoelectric (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._38mGgYD_20051018 080003000000 -> order tariff_10ZRqfR_20051018 080004000000 (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._38mkUho_20060321 080005000000 -> hemoglobin photoelectric - urgent (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._38nvwcI_20080113 080001000000 -> 190204 class 3a a204 (frequency = 1, performance = 86399.00)
days of rest - all spec.beh.kinderg.-reval._38pHxvW_20070324 080001000000 -> 190205 class 3b a205_51ddNGx_20070325 080000000000 (frequency = 1, performance = 86399.00)
days of rest - all spec.beh.kinderg.-reval._38pLVma_20060117 080002000000 -> 190101 overage surcharge  a101_18KRlPI_20060118 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._38pVlnL_20050602 080002000000 -> histological examination - biopsies nno (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._38pfmNc_20070819 080001000000 -> 190205 class 3b a205_00ViIVn_20070820 080000000000 (frequency = 1, performance = 86399.00)
days of rest - all spec.beh.kinderg.-reval._38qlKPz_20071107 080007000000 -> gammaglutamyltranspeptidase (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._38sAaJN_20060415 080002000000 -> order tariff_04UDDLK_20060415 080003000000 (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._38wJHbI_20060119 080001000000 -> 190205 class 3b a205_96JKTTC_20060120 080000000000 (frequency = 1, performance = 86399.00)
days of rest - all spec.beh.kinderg.-reval._38xlEcX_20070227 080008000000 -> glucose (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._38xscrc_20070726 080001000000 -> acceptance laboratory research_09uMWpX_20070730 080000000000 (frequency = 1, performance = 345599.00)
days of rest - all spec.beh.kinderg.-reval._38xuBfX_20071121 080002000000 -> 190205 class 3b a205_74dKdJA_20071122 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._38yISRQ_20070222 080002000000 -> 190101 overage surcharge  a101_64TCJQn_20070223 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._38yKORO_20080212 080009000000 -> gammaglutamyltranspeptidase (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._38zifEa_20060209 080002000000 -> 190101 overage surcharge  a101_07xKHLD_20060210 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._39AXvZM_20070919 080003000000 -> 190205 class 3b a205_62MlZSe_20070920 080000000000 (frequency = 1, performance = 86397.00)
days of rest - all spec.beh.kinderg.-reval._39AtkLW_20070210 080002000000 -> 190101 overage surcharge  a101_77PTNJQ_20070211 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._39BUMli_20060710 080001000000 -> 190205 class 3b a205_53UpvUT_20060711 080000000000 (frequency = 1, performance = 86399.00)
days of rest - all spec.beh.kinderg.-reval._39BlFZy_20071221 080008000000 -> glucose (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._39DZxcE_20071213 080003000000 -> 190101 overage surcharge  a101_47IVzAj_20071214 080000000000 (frequency = 1, performance = 86397.00)
days of rest - all spec.beh.kinderg.-reval._39EEjZu_20070526 080001000000 -> filtered erythrocyte concentrate (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._39EtyuK_20060511 080002000000 -> 190101 overage surcharge  a101_11whuit_20060512 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._39FEWxs_20070323 080002000000 -> telephone consultation (frequency = 1, performance = 19785598.00)
days of rest - all spec.beh.kinderg.-reval._39GPOzF_20050911 080002000000 -> 190101 overage surcharge  a101_18wnAkM_20050912 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._39GYMGb_20070712 080001000000 -> 190205 class 3b a205_56HUUma_20070713 080000000000 (frequency = 1, performance = 86399.00)
days of rest - all spec.beh.kinderg.-reval._39HycOi_20050318 080002000000 -> histological examination - biopsies nno (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._39IArnJ_20070604 080002000000 -> 190101 overage surcharge  a101_47muhdT_20070605 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._39IDgkC_20060908 080016000000 -> filtered erythrocyte concentrate (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._39KQcQi_20070722 080013000000 -> differential count automatically (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._39LsrQg_20060729 080001000000 -> 190205 class 3b a205_09SULDh_20060730 080000000000 (frequency = 1, performance = 86399.00)
days of rest - all spec.beh.kinderg.-reval._39Lzbjj_20061108 080002000000 -> 190035 day care a007 (frequency = 1, performance = 431998.00)
days of rest - all spec.beh.kinderg.-reval._39NSUUH_20070304 080002000000 -> 190101 overage surcharge  a101_99MOeqJ_20070305 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._39NXwMp_20050819 080002000000 -> intestine - colon passage scint.comp.continued (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._39OuHVY_20070830 080002000000 -> 190101 overage surcharge  a101_51AuLiO_20070831 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._39Pddob_20080103 080002000000 -> 190101 overage surcharge  a101_27oszcx_20080104 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._39Qjynh_20060601 080002000000 -> 190204 class 3a a204 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._39SdsTw_20060515 080005000000 -> differential count automatically (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._39Siyoq_20070824 080005000000 -> differential count automatically (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._39TuptF_20060518 080003000000 -> 190101 overage surcharge  a101_69GsNog_20060519 080000000000 (frequency = 1, performance = 86397.00)
days of rest - all spec.beh.kinderg.-reval._39UEORB_20070605 080002000000 -> 190101 overage surcharge  a101_77hEOEw_20070606 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._39UdapU_20070810 080001000000 -> e.c.g.      - electrocardiography (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._39UnEWS_20051113 080002000000 -> 190101 overage surcharge  a101_83PCLzm_20051114 080000000000 (frequency = 1, performance = 86398.00)
