Case,Activity,Timestamp,label
2806,prepare drinks,2024-09-04 23:43:23.112,
2806,Bring drinks,2024-09-04 23:46:26.106,
2806,Review drinks,2024-09-04 23:46:28.122,
2806,prepare drinks,2024-09-04 23:46:59.404,
2806,Bring drinks,2024-09-04 23:55:35.626,
2806,Review drinks,2024-09-04 23:55:38.617,
2806,prepare drinks,2024-09-04 23:55:59.986,
2806,Bring drinks,2024-09-05 00:00:02.778,
2806,Review drinks,2024-09-05 00:03:10.547,
2806,prepare drinks,2024-09-05 00:03:35.973,
2806,Bring drinks,2024-09-05 00:04:36.027,
2806,Review drinks,2024-09-05 00:13:19.550,
2806,Prepare main course,2024-09-11 00:37:25.158,
2806,Signal food complete,2024-09-17 20:09:24.881,
2806,Bring food,2024-09-17 20:16:20.077,
2806,Deliver to customer,2024-09-17 20:22:34.144,
2806,EVENT 8 END,2024-09-17 20:24:11.070,
2807,Take order;start,2024-09-04 23:45:00.000,
2807,Review order,2024-09-04 23:49:30.007,
2807,prepare drinks,2024-09-04 23:49:51.257,
2807,Bring drinks,2024-09-04 23:59:22.626,
2807,Review drinks,2024-09-05 00:02:03.667,
2807,Prepare main course,2024-09-11 00:51:22.291,
2807,Signal food complete,2024-09-17 20:42:42.577,
2807,Bring food,2024-09-17 20:53:20.340,
2807,Deliver to customer,2024-09-17 20:55:46.454,
2807,EVENT 8 END,2024-09-17 20:57:42.660,
2808,Take order;start,2024-09-05 00:00:00.000,
2808,Review order,2024-09-05 00:02:20.985,
2808,prepare drinks,2024-09-05 00:02:22.148,
2808,Bring drinks,2024-09-05 00:09:51.193,
2808,Review drinks,2024-09-05 00:12:21.663,
2808,prepare drinks,2024-09-05 00:13:17.072,
2808,Bring drinks,2024-09-05 00:14:28.718,
2808,Review drinks,2024-09-05 00:15:15.019,
2808,prepare drinks,2024-09-05 00:15:30.211,
2808,Bring drinks,2024-09-05 00:21:31.239,
2808,Review drinks,2024-09-05 00:22:07.684,
2808,prepare drinks,2024-09-05 00:22:08.273,
2808,Bring drinks,2024-09-05 00:27:36.223,
2808,Review drinks,2024-09-05 00:28:28.329,
2808,Prepare main course,2024-09-11 01:25:05.397,
2808,Signal food complete,2024-09-17 21:07:41.799,
2808,Bring food,2024-09-17 21:54:06.782,
2808,Deliver to customer,2024-09-17 21:54:49.969,
2808,EVENT 8 END,2024-09-17 22:00:11.725,
2809,Take order;start,2024-09-05 00:15:00.000,
2809,Review order,2024-09-05 00:22:13.965,
2809,Prepare starter;prepare drinks,2024-09-05 00:23:56.196,
2809,Bring drinks;Review drinks,2024-09-05 00:32:26.439,form-based events(2024-09-05 00:32:26.439)
2809,Signal food complete,2024-09-11 18:19:37.586,
2809,Bring food,2024-09-11 19:37:22.939,
2809,Deliver to customer,2024-09-11 19:44:10.010,
2809,EVENT 8 END,2024-09-11 19:47:56.338,
2810,Take order;start,2024-09-05 00:30:00.000,
2810,Review order,2024-09-05 00:30:47.521,
2810,Prepare starter;prepare drinks,2024-09-05 00:31:04.064,
2810,Bring drinks;Review drinks,2024-09-05 00:37:31.497,form-based events(2024-09-05 00:37:31.497)
2810,prepare drinks,2024-09-05 00:39:32.684,
2810,Bring drinks;Review drinks,2024-09-05 00:40:04.831,form-based events(2024-09-05 00:40:04.831)
2810,prepare drinks,2024-09-05 00:56:11.492,
2810,Bring drinks;Review drinks,2024-09-05 00:57:28.893,form-based events(2024-09-05 00:57:28.893)
2810,Prepare main course,2024-09-11 18:46:47.593,
2810,Signal food complete,2024-09-17 21:32:23.851,
2810,Bring food,2024-09-17 22:33:10.484,
2810,Deliver to customer,2024-09-17 22:41:41.717,
2810,EVENT 8 END,2024-09-17 22:45:28.504,
2811,Take order;start,2024-09-05 00:45:00.000,
2811,Review order,2024-09-05 00:47:00.176,
2811,prepare drinks,2024-09-05 00:47:26.084,
2811,Bring drinks,2024-09-05 00:48:05.638,
2811,Review drinks,2024-09-05 00:56:10.042,
2811,Prepare main course,2024-09-11 18:50:00.344,
2811,Signal food complete,2024-09-17 21:54:06.782,
2811,Bring food,2024-09-17 22:08:31.459,
2811,Deliver to customer,2024-09-17 22:12:46.528,
2811,EVENT 8 END,2024-09-17 22:13:04.985,
2812,Take order;start,2024-09-05 01:00:00.000,
2812,Review order,2024-09-05 01:00:41.548,
2812,Prepare starter;prepare drinks,2024-09-05 01:00:44.420,
2812,Bring drinks,2024-09-05 01:01:56.854,
2812,Review drinks,2024-09-05 01:05:30.602,
2812,Signal food complete,2024-09-11 19:23:43.333,
2812,Bring food,2024-09-11 19:23:53.206,
2812,Deliver to customer,2024-09-11 19:24:34.617,
2812,EVENT 8 END,2024-09-11 19:24:41.992,
2813,Take order;start,2024-09-05 01:15:00.000,
2813,Review order,2024-09-05 01:16:44.396,
2813,Prepare starter;prepare drinks,2024-09-05 01:17:23.125,
2813,Bring drinks;Review drinks,2024-09-05 01:29:26.220,form-based events(2024-09-05 01:29:26.220)
2813,Prepare main course,2024-09-11 19:37:22.939,
2813,Signal food complete,2024-09-17 22:14:35.044,
2813,Bring food,2024-09-17 22:18:02.075,
2813,Deliver to customer,2024-09-17 22:30:42.338,
2813,EVENT 8 END,2024-09-17 22:33:05.229,
2814,Take order;start,2024-09-05 01:30:00.000,
2814,Review order,2024-09-05 01:31:45.077,
2814,prepare drinks,2024-09-05 01:32:09.976,
2814,Bring drinks,2024-09-05 01:33:13.528,
2814,Review drinks,2024-09-05 01:35:30.131,
2814,Prepare main course,2024-09-11 19:46:15.238,
2814,Signal food complete,2024-09-18 01:24:37.463,
2814,Bring food,2024-09-18 18:19:43.218,
2814,Deliver to customer,2024-09-18 18:22:57.979,
2814,EVENT 8 END,2024-09-18 18:25:27.545,
2815,Take order;start,2024-09-05 01:45:00.000,
2815,Review order,2024-09-05 01:46:08.189,
2815,Prepare starter;prepare drinks,2024-09-05 01:47:09.671,
2815,Bring drinks,2024-09-05 01:54:17.531,
2815,Review drinks,2024-09-05 18:01:53.845,
2815,Signal food complete,2024-09-11 20:54:17.622,
2815,Bring food,2024-09-11 20:55:09.409,
2815,Deliver to customer,2024-09-11 21:07:11.443,
2815,EVENT 8 END,2024-09-11 21:09:29.447,
2816,start,2024-09-05 02:00:00.000,
2816,Take order,2024-09-05 18:00:00.000,
2816,Review order,2024-09-05 18:02:32.475,
2816,Prepare starter;prepare drinks,2024-09-05 18:06:41.052,
2816,Bring drinks,2024-09-05 18:08:36.068,
2816,Review drinks,2024-09-05 18:17:28.521,
2816,Prepare main course,2024-09-11 21:36:36.790,
2816,Signal food complete,2024-09-17 23:54:32.496,
2816,Bring food,2024-09-18 00:33:41.487,
2816,Deliver to customer,2024-09-18 00:37:36.542,
2816,EVENT 8 END,2024-09-18 00:37:36.733,
2817,Take order;start,2024-09-05 18:15:00.000,
2817,Review order,2024-09-05 18:15:14.035,
2817,Prepare starter;prepare drinks,2024-09-05 18:17:25.078,
2817,Bring drinks,2024-09-05 18:19:29.342,
2817,Review drinks,2024-09-05 18:20:54.582,
2817,prepare drinks,2024-09-05 18:21:45.768,
2817,Bring drinks,2024-09-05 18:26:49.429,
2817,Review drinks,2024-09-05 18:36:16.782,
2817,Prepare main course,2024-09-11 21:53:14.295,
2817,Signal food complete,2024-09-18 00:48:35.457,
2817,Bring food,2024-09-18 01:24:37.463,
2817,Deliver to customer,2024-09-18 01:27:21.596,
2817,EVENT 8 END,2024-09-18 01:28:59.732,
2818,Take order;start,2024-09-05 18:30:00.000,
2818,Review order,2024-09-05 18:31:00.512,
2818,prepare drinks,2024-09-05 18:32:46.002,
2818,Bring drinks,2024-09-05 18:36:42.286,
2818,Review drinks,2024-09-05 18:39:49.500,
2818,Prepare main course,2024-09-11 22:17:56.492,
2818,Signal food complete,2024-09-18 00:33:41.487,
2818,Bring food,2024-09-18 00:48:35.457,
2818,Deliver to customer,2024-09-18 00:50:10.172,
2818,EVENT 8 END,2024-09-18 00:53:40.473,
2819,Take order;start,2024-09-05 18:45:00.000,
2819,Review order,2024-09-05 18:48:52.380,
2819,prepare drinks,2024-09-05 18:50:32.909,
2819,Bring drinks,2024-09-05 19:02:13.478,
2819,Review drinks,2024-09-05 19:06:01.869,
2819,Prepare main course,2024-09-11 22:43:29.106,
2819,Signal food complete,2024-09-18 01:13:33.098,
2819,Bring food,2024-09-18 01:41:49.047,
2819,Deliver to customer,2024-09-18 01:45:29.118,
2819,EVENT 8 END,2024-09-18 01:49:26.778,
2820,Take order;start,2024-09-05 19:00:00.000,
2820,Review order,2024-09-05 19:02:04.828,
2820,Prepare starter;prepare drinks,2024-09-05 19:07:37.044,
2820,Bring drinks,2024-09-05 19:07:39.490,
2820,Review drinks,2024-09-05 19:07:59.609,
2820,prepare drinks,2024-09-05 19:11:35.713,
2820,Bring drinks,2024-09-05 19:12:26.426,
2820,Review drinks,2024-09-05 19:14:28.629,
2820,Prepare main course,2024-09-11 22:47:11.086,
2820,Signal food complete,2024-09-18 01:19:33.241,
2820,Bring food,2024-09-18 18:56:34.299,
2820,Deliver to customer,2024-09-18 19:09:22.835,
2820,EVENT 8 END,2024-09-18 19:11:34.320,
2821,Take order;start,2024-09-05 19:15:00.000,
2821,Review order,2024-09-05 19:17:31.245,
2821,Prepare starter;prepare drinks,2024-09-05 19:17:47.373,
2821,Bring drinks,2024-09-05 19:18:27.596,
2821,Review drinks,2024-09-05 19:24:43.658,
2821,Prepare main course,2024-09-11 23:06:14.360,
2821,Signal food complete,2024-09-18 19:25:52.714,
2821,Bring food,2024-09-18 19:27:35.721,
2821,Deliver to customer,2024-09-18 19:34:50.386,
2821,EVENT 8 END,2024-09-18 19:38:33.945,
2822,Take order;start,2024-09-05 19:30:00.000,
2822,Review order,2024-09-05 19:31:33.635,
2822,prepare drinks,2024-09-05 19:31:35.093,
2822,Bring drinks,2024-09-05 19:33:53.250,
2822,Review drinks,2024-09-05 19:44:59.712,
2822,Prepare main course,2024-09-11 23:27:35.692,
2822,Signal food complete,2024-09-18 18:30:34.262,
2822,Bring food,2024-09-18 19:25:52.714,
2822,Deliver to customer,2024-09-18 19:27:30.097,
2822,EVENT 8 END,2024-09-18 19:28:15.496,
2823,Take order;start,2024-09-05 19:45:00.000,
2823,Review order,2024-09-05 19:48:58.193,
2823,prepare drinks,2024-09-05 19:50:56.212,
2823,Bring drinks,2024-09-05 19:52:52.835,
2823,Review drinks,2024-09-05 19:58:53.470,
2823,prepare drinks,2024-09-05 19:59:07.389,
2823,Bring drinks,2024-09-05 20:15:27.187,
2823,Review drinks,2024-09-05 20:15:49.368,
2823,Prepare main course,2024-09-11 23:47:20.265,
2823,Signal food complete,2024-09-18 19:59:47.095,
2823,Bring food,2024-09-18 20:02:51.081,
2823,Deliver to customer,2024-09-18 20:03:13.627,
2823,EVENT 8 END,2024-09-18 20:03:32.344,
2824,Take order;start,2024-09-05 20:00:00.000,
2824,Review order,2024-09-05 20:00:18.244,
2824,prepare drinks,2024-09-05 20:00:48.035,
2824,Bring drinks,2024-09-05 20:01:44.854,
2824,Review drinks,2024-09-05 20:06:18.212,
2824,Prepare main course,2024-09-11 23:52:19.275,
2824,Signal food complete,2024-09-18 18:56:34.299,
2824,Bring food,2024-09-18 19:36:49.548,
2824,Deliver to customer,2024-09-18 19:38:24.030,
2824,EVENT 8 END,2024-09-18 19:40:47.869,
2825,Take order;start,2024-09-05 20:15:00.000,
2825,Review order,2024-09-05 20:17:10.357,
2825,Prepare starter;prepare drinks,2024-09-05 20:17:44.156,
2825,Bring drinks,2024-09-05 20:19:22.232,
2825,Review drinks,2024-09-05 20:24:44.322,
2825,Prepare main course,2024-09-12 00:27:57.212,
2825,Signal food complete,2024-09-18 19:36:49.548,
2825,Bring food,2024-09-18 20:43:24.044,
2825,Deliver to customer,2024-09-18 21:02:47.711,
2825,EVENT 8 END,2024-09-18 21:04:17.573,
2826,Take order;start,2024-09-05 20:30:00.000,
2826,Review order,2024-09-05 20:30:59.309,
2826,prepare drinks,2024-09-05 20:31:52.003,
2826,Bring drinks,2024-09-05 20:39:36.769,
2826,Review drinks,2024-09-05 20:51:10.347,
2826,prepare drinks,2024-09-05 20:51:19.799,
2826,Bring drinks,2024-09-05 20:56:59.551,
2826,Review drinks,2024-09-05 21:05:28.551,
2826,prepare drinks,2024-09-05 21:05:49.336,
2826,Bring drinks,2024-09-05 21:14:29.919,
2826,Review drinks,2024-09-05 21:14:49.997,
2826,prepare drinks,2024-09-05 21:15:14.736,
2826,Bring drinks,2024-09-05 21:15:17.508,
2826,Review drinks,2024-09-05 21:15:37.144,
2826,Prepare main course,2024-09-12 00:31:50.489,
2826,Signal food complete,2024-09-18 19:50:36.901,
2826,Bring food,2024-09-18 19:56:10.350,
2826,Deliver to customer,2024-09-18 19:57:49.807,
2826,EVENT 8 END,2024-09-18 20:00:58.777,
2827,Take order;start,2024-09-05 20:45:00.000,
2827,Review order,2024-09-05 20:46:28.650,
2827,prepare drinks,2024-09-05 20:46:47.182,
2827,Bring drinks;Review drinks,2024-09-05 20:48:59.044,form-based events(2024-09-05 20:48:59.044)
2827,prepare drinks,2024-09-05 21:05:46.366,
2827,Bring drinks;Review drinks,2024-09-05 21:07:27.919,form-based events(2024-09-05 21:07:27.919)
2827,Prepare main course,2024-09-12 00:37:45.316,
2827,Signal food complete,2024-09-18 19:56:10.350,
2827,Bring food,2024-09-18 19:56:27.993,
2827,Deliver to customer,2024-09-18 19:58:08.399,
2827,EVENT 8 END,2024-09-18 19:58:34.521,
2828,Take order;start,2024-09-05 21:00:00.000,
2828,Review order,2024-09-05 21:01:13.357,
2828,prepare drinks,2024-09-05 21:01:43.022,
2828,Bring drinks,2024-09-05 21:16:59.405,
2828,Review drinks,2024-09-05 21:24:23.580,
2828,prepare drinks,2024-09-05 21:24:41.630,
2828,Bring drinks,2024-09-05 21:29:29.358,
2828,Review drinks,2024-09-05 21:33:59.925,
2828,prepare drinks,2024-09-05 21:34:18.428,
2828,Bring drinks,2024-09-05 21:38:33.061,
2828,Review drinks,2024-09-05 21:41:39.412,
2828,Prepare main course,2024-09-12 01:12:38.260,
2828,Signal food complete,2024-09-18 20:10:25.027,
2828,Bring food,2024-09-18 20:28:33.656,
2828,Deliver to customer,2024-09-18 20:30:14.071,
2828,EVENT 8 END,2024-09-18 20:30:44.070,
2829,Take order;start,2024-09-05 21:15:00.000,
2829,Review order,2024-09-05 21:16:47.091,
2829,Prepare starter;prepare drinks,2024-09-05 21:16:48.302,
2829,Bring drinks,2024-09-05 21:17:16.347,
2829,Review drinks,2024-09-05 21:20:56.523,
2829,Prepare main course,2024-09-12 01:21:34.479,
2829,Signal food complete,2024-09-18 20:43:24.044,
2829,Bring food,2024-09-18 21:02:27.505,
2829,Deliver to customer,2024-09-18 21:05:10.466,
2829,EVENT 8 END,2024-09-18 21:07:11.271,
2830,Take order;start,2024-09-05 21:30:00.000,
2830,Review order,2024-09-05 21:35:24.639,
2830,Prepare starter;prepare drinks,2024-09-05 21:35:30.927,
2830,Bring drinks,2024-09-05 21:36:10.767,
2830,Review drinks,2024-09-05 21:45:26.163,
2830,prepare drinks,2024-09-05 21:45:59.745,
2830,Bring drinks,2024-09-05 21:49:55.501,
2830,Review drinks,2024-09-05 21:52:33.426,
2830,Prepare main course,2024-09-12 01:44:53.948,
2830,Signal food complete,2024-09-18 20:54:47.394,
2830,Bring food,2024-09-18 20:59:42.264,
2830,Deliver to customer,2024-09-18 21:03:08.056,
2830,EVENT 8 END,2024-09-18 21:04:47.840,
2831,Take order;start,2024-09-05 21:45:00.000,
2831,Review order,2024-09-05 21:45:13.587,
2831,prepare drinks,2024-09-05 21:45:43.518,
2831,Bring drinks,2024-09-05 21:50:31.179,
2831,Review drinks,2024-09-05 21:52:26.942,
2831,prepare drinks,2024-09-05 21:54:58.182,
2831,Bring drinks,2024-09-05 22:04:23.862,
2831,Review drinks,2024-09-05 22:07:49.791,
2831,Prepare main course,2024-09-12 01:45:23.661,
2831,Signal food complete,2024-09-18 20:59:42.264,
2831,Bring food,2024-09-18 21:44:43.147,
2831,Deliver to customer,2024-09-18 21:45:13.428,
2831,EVENT 8 END,2024-09-18 21:54:23.053,
2832,Take order;start,2024-09-05 22:00:00.000,
2832,Review order,2024-09-05 22:00:41.638,
2832,prepare drinks,2024-09-05 22:02:08.086,
2832,Bring drinks;Review drinks,2024-09-05 22:02:38.391,form-based events(2024-09-05 22:02:38.391)
2832,Prepare main course,2024-09-12 01:49:46.991,
2832,Signal food complete,2024-09-18 21:23:48.314,
2832,Bring food,2024-09-18 21:30:34.349,
2832,Deliver to customer,2024-09-18 21:33:08.812,
2832,EVENT 8 END,2024-09-18 21:34:44.394,
2833,Take order;start,2024-09-05 22:15:00.000,
2833,Review order,2024-09-05 22:17:09.852,
2833,prepare drinks,2024-09-05 22:18:36.456,
2833,Bring drinks,2024-09-05 22:19:10.094,
2833,Review drinks,2024-09-05 22:19:24.098,
2833,Prepare main course,2024-09-12 18:19:48.944,
2833,Signal food complete,2024-09-18 21:44:43.147,
2833,Bring food,2024-09-18 21:50:01.261,
2833,Deliver to customer,2024-09-18 21:51:51.738,
2833,EVENT 8 END,2024-09-18 21:51:57.618,
2834,Take order;start,2024-09-05 22:30:00.000,
2834,Review order,2024-09-05 22:30:10.219,
2834,Prepare starter;prepare drinks,2024-09-05 22:31:34.771,
2834,Bring drinks,2024-09-05 22:36:12.401,
2834,Review drinks,2024-09-05 22:38:00.293,
2834,Prepare main course,2024-09-12 18:41:01.007,
2834,Signal food complete,2024-09-18 21:30:34.349,
2834,Bring food,2024-09-18 21:55:12.348,
2834,Deliver to customer,2024-09-18 21:57:05.806,
2834,EVENT 8 END,2024-09-18 22:01:55.291,
2835,Take order;start,2024-09-05 22:45:00.000,
2835,Review order,2024-09-05 22:45:09.227,
2835,Prepare starter;prepare drinks,2024-09-05 22:48:07.076,
2835,Bring drinks;Review drinks,2024-09-05 22:51:39.028,form-based events(2024-09-05 22:51:39.028)
2835,Prepare main course,2024-09-12 19:01:54.325,
2835,Signal food complete,2024-09-18 22:12:21.201,
2835,Bring food,2024-09-18 22:15:36.034,
2835,Deliver to customer,2024-09-18 22:38:26.192,
2835,EVENT 8 END,2024-09-18 22:46:55.710,
2836,Take order;start,2024-09-05 23:00:00.000,
2836,Review order,2024-09-05 23:02:18.738,
2836,Prepare starter;prepare drinks,2024-09-05 23:02:31.471,
2836,Bring drinks;Review drinks,2024-09-05 23:08:15.227,form-based events(2024-09-05 23:08:15.227)
2836,prepare drinks,2024-09-05 23:13:27.674,
2836,Bring drinks;Review drinks,2024-09-05 23:14:47.931,form-based events(2024-09-05 23:14:47.931)
2836,Signal food complete,2024-09-12 20:30:21.939,
2836,Bring food,2024-09-12 20:37:55.565,
2836,Deliver to customer,2024-09-12 20:38:50.221,
2836,EVENT 8 END,2024-09-12 20:40:51.151,
2837,Take order;start,2024-09-05 23:15:00.000,
2837,Review order,2024-09-05 23:16:39.668,
2837,prepare drinks,2024-09-05 23:17:35.222,
2837,Bring drinks;Review drinks,2024-09-05 23:22:17.264,form-based events(2024-09-05 23:22:17.264)
2837,Prepare main course,2024-09-12 20:30:46.237,
2837,Signal food complete,2024-09-18 22:52:37.528,
2837,Bring food,2024-09-18 23:50:52.314,
2837,Deliver to customer,2024-09-18 23:51:20.792,
2837,EVENT 8 END,2024-09-18 23:51:31.288,
2838,Take order;start,2024-09-05 23:30:00.000,
2838,Review order,2024-09-05 23:30:01.849,
2838,Prepare starter;prepare drinks,2024-09-05 23:31:49.309,
2838,Bring drinks,2024-09-05 23:50:03.228,
2838,Review drinks,2024-09-05 23:52:33.624,
2838,Signal food complete,2024-09-12 20:39:34.137,
2838,Bring food,2024-09-12 20:59:18.744,
2838,Deliver to customer,2024-09-12 21:02:52.191,
2838,EVENT 8 END,2024-09-12 21:04:16.235,
2839,Take order;start,2024-09-05 23:45:00.000,
2839,Review order,2024-09-05 23:45:17.808,
2839,Prepare starter;prepare drinks,2024-09-05 23:45:30.395,
2839,Bring drinks,2024-09-05 23:46:33.310,
2839,Review drinks,2024-09-05 23:51:17.772,
2839,Prepare main course,2024-09-12 20:37:55.565,
2839,Signal food complete,2024-09-18 22:34:22.793,
2839,Bring food,2024-09-18 22:50:11.679,
2839,Deliver to customer,2024-09-18 22:50:46.080,
2839,EVENT 8 END,2024-09-18 22:53:02.446,
2840,Take order;start,2024-09-06 00:00:00.000,
2840,Review order,2024-09-06 00:00:57.546,
2840,prepare drinks,2024-09-06 00:01:03.331,
2840,Bring drinks,2024-09-06 00:08:29.984,
2840,Review drinks,2024-09-06 00:18:07.878,
2840,Prepare main course,2024-09-12 20:59:18.744,
2840,Signal food complete,2024-09-18 23:01:12.165,
2840,Bring food,2024-09-18 23:12:13.262,
2840,Deliver to customer,2024-09-18 23:15:42.824,
2840,EVENT 8 END,2024-09-18 23:16:05.927,
2841,Take order;start,2024-09-06 00:15:00.000,
2841,Review order,2024-09-06 00:21:55.310,
2841,prepare drinks,2024-09-06 00:21:57.933,
2841,Bring drinks,2024-09-06 00:22:28.979,
2841,Review drinks,2024-09-06 00:22:48.780,
2841,prepare drinks,2024-09-06 00:22:52.899,
2841,Bring drinks,2024-09-06 00:24:09.203,
2841,Review drinks,2024-09-06 00:25:47.744,
2841,Prepare main course,2024-09-12 21:08:24.842,
2841,Signal food complete,2024-09-18 23:12:13.262,
2841,Bring food,2024-09-18 23:27:15.321,
2841,Deliver to customer,2024-09-18 23:28:22.785,
2841,EVENT 8 END,2024-09-18 23:29:40.853,
2842,Take order;start,2024-09-06 00:30:00.000,
2842,Review order,2024-09-06 00:30:17.132,
2842,Prepare starter;prepare drinks,2024-09-06 00:30:47.453,
2842,Bring drinks,2024-09-06 00:33:30.361,
2842,Review drinks,2024-09-06 00:36:56.207,
2842,Prepare main course,2024-09-12 21:18:27.081,
2842,Signal food complete,2024-09-18 23:50:52.314,
2842,Bring food,2024-09-19 00:30:50.229,
2842,Deliver to customer,2024-09-19 00:41:59.344,
2842,EVENT 8 END,2024-09-19 00:43:27.033,
2843,Take order;start,2024-09-06 00:45:00.000,
2843,Review order,2024-09-06 00:49:18.043,
2843,prepare drinks,2024-09-06 00:49:22.388,
2843,Bring drinks,2024-09-06 00:49:48.569,
2843,Review drinks,2024-09-06 00:50:06.275,
2843,Prepare main course,2024-09-12 21:34:22.363,
