Case,Timestamp,Resource,Activity,Activity_fixed,label
218,2023-10-11 01:19:52,Clerk-000003,Perform checks,Perform checks,
218,2023-10-11 01:28:29,Manager-000006,Make decision,Make decision,
218,2023-10-11 01:46:39,Manager-000004,Notify accept,Notify accept,
218,2023-10-11 01:48:58,Manager-000002,Deliver card,Deliver card,
218,2023-10-11 02:17:09,,EVENT 13 END,EVENT 13 END,
219,2023-10-11 03:23:24,Clerk-000005,Check for completeness,Check for completeness,
219,2023-10-11 03:23:24,,New online application received,New online application received,
219,2023-10-11 03:56:10,Clerk-000001,Perform checks,Perform checks,
219,2023-10-11 04:03:42,Manager-000003,Make decision,Make decision,
219,2023-10-11 04:06:35,Manager-000006,notify reject,notify reject,
219,2023-10-11 04:07:38,,time out,time out,
219,2023-10-11 04:07:48,,EVENT 13 END,EVENT 13 END,
220,2023-10-11 05:29:48,Clerk-000004,Check for completeness,Check for completeness,
220,2023-10-11 05:29:48,,New online application received,New online application received,
220,2023-10-11 05:38:31,Clerk-000002,Perform checks,Perform checks,
220,2023-10-11 06:05:30,Manager-000004,Make decision,Make decision,
220,2023-10-11 06:16:54,Manager-000005,notify reject,notify reject,
220,2023-10-11 06:21:55,,review request received,review request received,
220,2023-10-11 06:22:05,Clerk-000005,Check for completeness,Check for completeness,
220,2023-10-11 06:35:24,Clerk-000004,Perform checks,Perform checks,
220,2023-10-11 06:36:05,Manager-000002,Make decision,Make decision,
220,2023-10-11 06:43:12,Manager-000006,Notify accept,Notify accept,
220,2023-10-11 07:05:41,Manager-000005,Deliver card,Deliver card,
220,2023-10-11 07:05:54,,EVENT 13 END,EVENT 13 END,
221,2023-10-11 05:35:07,Clerk-000006,Check for completeness,Check for completeness,
221,2023-10-11 05:35:07,,New online application received,New online application received,
221,2023-10-11 05:46:13,Manager-000001,Request info,Request info,
221,2023-10-11 06:12:01,,info received,info received,
221,2023-10-11 06:12:11,Clerk-000003,Check for completeness,Check for completeness,
221,2023-10-11 06:23:57,Clerk-000001,Perform checks,Perform checks,
221,2023-10-11 06:41:53,Manager-000003,Make decision,Make decision,
221,2023-10-11 06:45:09,Manager-000001,notify reject,notify reject,
221,2023-10-11 06:57:58,,time out,time out,
221,2023-10-11 06:58:08,,EVENT 13 END,EVENT 13 END,
222,2023-10-11 06:41:15,Clerk-000006,Check for completeness,Check for completeness,
222,2023-10-11 06:41:15,,New online application received,New online application received,
222,2023-10-11 06:51:59,Clerk-000002,Perform checks,Perform checks,
222,2023-10-11 07:00:47,Manager-000004,Make decision,Make decision,
222,2023-10-11 07:08:52,Manager-000002,notify reject,notify reject,
222,2023-10-11 07:10:52,,time out,time out,
222,2023-10-11 07:11:02,,EVENT 13 END,EVENT 13 END,
224,2023-10-11 08:54:58,Clerk-000004,Check for completeness,Check for completeness,
224,2023-10-11 08:54:58,,New online application received,New online application received,
224,2023-10-11 09:12:25,Manager-000005,Request info,Request info,
224,2023-10-11 09:17:32,,info received,info received,
224,2023-10-11 09:17:42,Clerk-000001,Check for completeness,Check for completeness,
224,2023-10-11 09:39:56,Clerk-000003,Perform checks,Perform checks,
224,2023-10-11 09:42:10,Manager-000002,Make decision,Make decision,
224,2023-10-11 09:42:38,Manager-000003,notify reject,notify reject,
224,2023-10-11 10:26:17,,time out,time out,
224,2023-10-11 10:26:27,,EVENT 13 END,EVENT 13 END,
225,2023-10-11 09:31:26,Clerk-000006,Check for completeness,Check for completeness,
225,2023-10-11 09:31:26,,New online application received,New online application received,
225,2023-10-11 09:32:41,Manager-000004,Request info,Request info,
225,2023-10-11 09:37:47,,info received,info received,
225,2023-10-11 09:37:57,Clerk-000002,Check for completeness,Check for completeness,
225,2023-10-11 09:42:06,Clerk-000005,Perform checks,Perform checks,
225,2023-10-11 09:52:03,Manager-000001,Make decision,Make decision,
225,2023-10-11 10:08:23,Manager-000006,Notify accept,Notify accept,
225,2023-10-11 10:39:35,Manager-000005,Deliver card,Deliver card,
225,2023-10-11 11:06:37,,EVENT 13 END,EVENT 13 END,
226,2023-10-11 12:06:39,Clerk-000004,Check for completeness,Check for completeness,
226,2023-10-11 12:06:39,,New online application received,New online application received,
226,2023-10-11 12:10:39,Manager-000004,Request info,Request info,
226,2023-10-11 12:12:36,,info received,info received,
226,2023-10-11 12:12:46,Clerk-000006,Check for completeness,Check for completeness,
226,2023-10-11 12:25:35,Clerk-000001,Perform checks,Perform checks,
226,2023-10-11 12:27:43,Manager-000002,Make decision,Make decision,
226,2023-10-11 12:32:57,Manager-000001,notify reject,notify reject,
226,2023-10-11 12:36:42,,review request received,review request received,
226,2023-10-11 12:36:52,Clerk-000002,Check for completeness,Check for completeness,
226,2023-10-11 12:39:59,Manager-000003,Request info,Request info,
226,2023-10-11 13:11:16,,info received,info received,
226,2023-10-11 13:11:26,Clerk-000003,Check for completeness,Check for completeness,
226,2023-10-11 13:16:31,Clerk-000004,Perform checks,Perform checks,
226,2023-10-11 13:19:14,Manager-000006,Make decision,Make decision,
226,2023-10-11 13:39:48,Manager-000002,Notify accept,Notify accept,
226,2023-10-11 13:44:41,Manager-000003,Deliver card,Deliver card,
226,2023-10-11 14:13:09,,EVENT 13 END,EVENT 13 END,
229,2023-10-11 14:36:53,Clerk-000003,Check for completeness,Check for completeness,
229,2023-10-11 14:36:53,,New online application received,New online application received,
229,2023-10-11 14:38:38,Clerk-000004,Perform checks,Perform checks,
229,2023-10-11 14:48:17,Manager-000004,Make decision,Make decision,
229,2023-10-11 15:23:54,Manager-000006,Notify accept,Notify accept,
229,2023-10-11 15:28:33,Manager-000003,Deliver card,Deliver card,
229,2023-10-11 15:32:43,,EVENT 13 END,EVENT 13 END,
23,2023-09-30 00:48:40,Clerk-000006,Check for completeness,Check for completeness,
23,2023-09-30 00:48:40,,New online application received,New online application received,
23,2023-09-30 00:52:31,Clerk-000003,Perform checks,Perform checks,
23,2023-09-30 00:56:22,Manager-000002,Make decision,Make decision,
23,2023-09-30 01:03:41,Manager-000003,notify reject,notify reject,
23,2023-09-30 01:17:46,,review request received,review request received,
23,2023-09-30 01:17:56,Clerk-000005,Check for completeness,Check for completeness,
23,2023-09-30 01:21:12,Clerk-000001,Perform checks,Perform checks,
23,2023-09-30 01:21:30,Manager-000005,Make decision,Make decision,
23,2023-09-30 01:31:32,Manager-000006,Notify accept,Notify accept,
23,2023-09-30 01:34:27,Manager-000001,Deliver card,Deliver card,
23,2023-09-30 01:38:10,,EVENT 13 END,EVENT 13 END,
230,2023-10-11 14:47:32,Clerk-000006,Check for completeness,Check for completeness,
230,2023-10-11 14:47:32,,New online application received,New online application received,
230,2023-10-11 14:51:04,Clerk-000001,Perform checks,Perform checks,
230,2023-10-11 14:56:50,Manager-000001,Make decision,Make decision,
230,2023-10-11 15:18:39,Manager-000005,notify reject,notify reject,
230,2023-10-11 15:28:52,,time out,time out,
230,2023-10-11 15:29:02,,EVENT 13 END,EVENT 13 END,
231,2023-10-11 14:52:47,Clerk-000002,Check for completeness,Check for completeness,
231,2023-10-11 14:52:47,,New online application received,New online application received,
231,2023-10-11 15:02:29,Manager-000003,Request info,Request info,
231,2023-10-11 15:05:03,,info received,info received,
231,2023-10-11 15:05:13,Clerk-000003,Check for completeness,Check for completeness,
231,2023-10-11 15:25:07,Clerk-000006,Perform checks,Perform checks,
231,2023-10-11 15:28:50,Manager-000002,Make decision,Make decision,
231,2023-10-11 15:28:59,Manager-000001,notify reject,notify reject,
231,2023-10-11 15:31:06,,time out,time out,
231,2023-10-11 15:31:16,,EVENT 13 END,EVENT 13 END,
232,2023-10-11 15:57:43,Clerk-000005,Check for completeness,Check for completeness,
232,2023-10-11 15:57:43,,New online application received,New online application received,
232,2023-10-11 16:33:28,Manager-000006,Request info,Request info,
232,2023-10-11 16:41:53,,info received,info received,
232,2023-10-11 16:42:03,Clerk-000003,Check for completeness,Check for completeness,
232,2023-10-11 16:45:38,Manager-000003,Request info,Request info,
232,2023-10-11 16:46:10,,info received,info received,
232,2023-10-11 16:46:20,Clerk-000006,Check for completeness,Check for completeness,
232,2023-10-11 17:01:42,Manager-000004,Request info,Request info,
232,2023-10-11 17:06:22,,info received,info received,
232,2023-10-11 17:06:32,Clerk-000004,Check for completeness,Check for completeness,
232,2023-10-11 17:20:48,Manager-000005,Request info,Request info,
232,2023-10-11 17:23:18,,info received,info received,
232,2023-10-11 17:23:28,Clerk-000005,Check for completeness,Check for completeness,
232,2023-10-11 17:25:14,Manager-000006,Request info,Request info,
232,2023-10-11 17:29:12,,info received,info received,
232,2023-10-11 17:29:22,Clerk-000002,Check for completeness,Check for completeness,
232,2023-10-11 17:33:58,Clerk-000003,Perform checks,Perform checks,
232,2023-10-11 17:46:12,Manager-000001,Make decision,Make decision,
232,2023-10-11 17:47:15,Manager-000004,notify reject,notify reject,
232,2023-10-11 17:48:22,,time out,time out,
232,2023-10-11 17:48:32,,EVENT 13 END,EVENT 13 END,
233,2023-10-11 17:20:47,Clerk-000001,Check for completeness,Check for completeness,
233,2023-10-11 17:20:47,,New online application received,New online application received,
233,2023-10-11 17:36:59,Clerk-000006,Perform checks,Perform checks,
233,2023-10-11 17:39:18,Manager-000002,Make decision,Make decision,
233,2023-10-11 17:43:44,Manager-000003,notify reject,notify reject,
233,2023-10-11 17:45:26,,review request received,review request received,
233,2023-10-11 17:45:36,Clerk-000004,Check for completeness,Check for completeness,
233,2023-10-11 17:47:39,Manager-000005,Request info,Request info,
233,2023-10-11 17:50:45,,info received,info received,
233,2023-10-11 17:50:55,Clerk-000005,Check for completeness,Check for completeness,
233,2023-10-11 18:40:44,Clerk-000006,Perform checks,Perform checks,
233,2023-10-11 18:57:05,Manager-000001,Make decision,Make decision,
233,2023-10-11 18:59:19,Manager-000004,notify reject,notify reject,
233,2023-10-11 19:02:07,,time out,time out,
233,2023-10-11 19:02:17,,EVENT 13 END,EVENT 13 END,
234,2023-10-11 18:28:31,Clerk-000002,Check for completeness,Check for completeness,
234,2023-10-11 18:28:31,,New online application received,New online application received,
234,2023-10-11 18:37:52,Manager-000006,Request info,Request info,
234,2023-10-11 18:52:16,,info received,info received,
234,2023-10-11 18:52:26,Clerk-000002,Check for completeness,Check for completeness,
234,2023-10-11 19:06:07,Clerk-000001,Perform checks,Perform checks,
234,2023-10-11 19:11:43,Manager-000002,Make decision,Make decision,
234,2023-10-11 19:15:58,Manager-000006,notify reject,notify reject,
234,2023-10-11 19:23:00,,time out,time out,
234,2023-10-11 19:23:10,,EVENT 13 END,EVENT 13 END,
235,2023-10-11 18:35:11,Clerk-000001,Check for completeness,Check for completeness,
235,2023-10-11 18:35:11,,New online application received,New online application received,
235,2023-10-11 18:52:46,Clerk-000005,Perform checks,Perform checks,
235,2023-10-11 18:53:25,Manager-000003,Make decision,Make decision,
235,2023-10-11 19:05:11,Manager-000005,notify reject,notify reject,
235,2023-10-11 19:24:56,,review request received,review request received,
235,2023-10-11 19:25:06,Clerk-000005,Check for completeness,Check for completeness,
235,2023-10-11 19:25:27,Manager-000001,Request info,Request info,
235,2023-10-11 19:33:45,,info received,info received,
235,2023-10-11 19:33:55,Clerk-000006,Check for completeness,Check for completeness,
235,2023-10-11 19:37:03,Manager-000003,Request info,Request info,
235,2023-10-11 19:37:11,,info received,info received,
235,2023-10-11 19:37:21,Clerk-000004,Check for completeness,Check for completeness,
235,2023-10-11 19:44:46,Clerk-000002,Perform checks,Perform checks,
235,2023-10-11 19:45:40,Manager-000005,Make decision,Make decision,
235,2023-10-11 19:46:23,Manager-000001,Notify accept,Notify accept,
235,2023-10-11 19:56:11,Manager-000003,Deliver card,Deliver card,
235,2023-10-11 20:00:45,,EVENT 13 END,EVENT 13 END,
236,2023-10-11 18:44:01,Clerk-000003,Check for completeness,Check for completeness,
236,2023-10-11 18:44:01,,New online application received,New online application received,
236,2023-10-11 18:46:29,Manager-000002,Request info,Request info,
236,2023-10-11 18:47:52,,info received,info received,
236,2023-10-11 18:48:02,Clerk-000004,Check for completeness,Check for completeness,
236,2023-10-11 19:02:53,Clerk-000003,Perform checks,Perform checks,
236,2023-10-11 19:36:41,Manager-000004,Make decision,Make decision,
236,2023-10-11 19:40:11,Manager-000002,Notify accept,Notify accept,
236,2023-10-11 19:44:31,Manager-000006,Deliver card,Deliver card,
236,2023-10-11 20:00:56,,EVENT 13 END,EVENT 13 END,
237,2023-10-11 20:41:46,Clerk-000001,Check for completeness,Check for completeness,
237,2023-10-11 20:41:46,,New online application received,New online application received,
237,2023-10-11 21:03:33,Manager-000004,Request info,Request info,
237,2023-10-11 21:08:20,,info received,info received,
237,2023-10-11 21:08:30,Clerk-000005,Check for completeness,Check for completeness,
237,2023-10-11 21:09:00,Clerk-000003,Perform checks,Perform checks,
237,2023-10-11 21:12:17,Manager-000002,Make decision,Make decision,
237,2023-10-11 21:14:55,Manager-000005,Notify accept,Notify accept,
237,2023-10-11 21:16:01,Manager-000001,Deliver card,Deliver card,
237,2023-10-11 21:16:59,,EVENT 13 END,EVENT 13 END,
238,2023-10-11 22:48:30,Clerk-000006,Check for completeness,Check for completeness,
238,2023-10-11 22:48:30,,New online application received,New online application received,
238,2023-10-11 22:52:41,Manager-000003,Request info,Request info,
238,2023-10-11 23:00:11,,info received,info received,
238,2023-10-11 23:00:21,Clerk-000004,Check for completeness,Check for completeness,
238,2023-10-11 23:00:43,Manager-000006,Request info,Request info,
238,2023-10-11 23:08:08,,info received,info received,
238,2023-10-11 23:08:18,Clerk-000002,Check for completeness,Check for completeness,
238,2023-10-11 23:28:11,Clerk-000001,Perform checks,Perform checks,
238,2023-10-11 23:31:27,Manager-000004,Make decision,Make decision,
238,2023-10-11 23:56:32,Manager-000002,Notify accept,Notify accept,
238,2023-10-11 23:57:58,Manager-000005,Deliver card,Deliver card,
238,2023-10-12 00:05:54,,EVENT 13 END,EVENT 13 END,
239,2023-10-12 03:51:16,Clerk-000005,Check for completeness,Check for completeness,
239,2023-10-12 03:51:16,,New online application received,New online application received,
239,2023-10-12 03:53:40,Manager-000001,Request info,Request info,
239,2023-10-12 03:55:40,,info received,info received,
239,2023-10-12 03:55:50,Clerk-000006,Check for completeness,Check for completeness,
239,2023-10-12 03:57:51,Manager-000006,Request info,Request info,
239,2023-10-12 04:04:19,,info received,info received,
