Case,Timestamp,Resource,Activity,Activity_fixed,label
2850,2024-09-19 19:25:48,,EVENT 8 END,EVENT 8 END,nan
2851,2024-09-06 18:45:00,Waiter-000003,Take order,Take order,nan
2851,2024-09-06 18:45:00,,start,start,nan
2851,2024-09-06 18:46:25,Waiter-000001,Review order,Review order,nan
2851,2024-09-06 18:46:36,Cook helper-000001,Prepare starter,Prepare starter,nan
2851,2024-09-06 18:46:36,Barman-000001,prepare drinks,prepare drinks,nan
2851,2024-09-06 19:02:41,Barman-000002,Bring drinks,Bring drinks,nan
2851,2024-09-06 19:16:50,Waiter-000004,Review drinks,Review drinks,nan
2851,2024-09-13 01:23:44,Cook-000002,Prepare main course,Prepare main course,nan
2851,2024-09-19 19:19:55,Cook-000003,Signal food complete,Signal food complete,nan
2851,2024-09-19 19:58:43,Cook helper-000001,Bring food,Bring food,nan
2851,2024-09-19 20:00:04,Waiter-000004,Deliver to customer,Deliver to customer,nan
2851,2024-09-19 20:00:08,,EVENT 8 END,EVENT 8 END,nan
2852,2024-09-06 19:00:00,Waiter-000004,Take order,Take order,nan
2852,2024-09-06 19:00:00,,start,start,nan
2852,2024-09-06 19:00:41,Waiter-000005,Review order,Review order,nan
2852,2024-09-06 19:01:10,Cook helper-000003,Prepare starter,Prepare starter,nan
2852,2024-09-06 19:01:10,Barman-000003,prepare drinks,prepare drinks,nan
2852,2024-09-06 19:14:00,Barman-000001,Bring drinks,Bring drinks,nan
2852,2024-09-06 19:18:44,Waiter-000005,Review drinks,Review drinks,nan
2852,2024-09-06 19:19:55,Barman-000003,prepare drinks,prepare drinks,nan
2852,2024-09-06 19:21:21,Barman-000001,Bring drinks,Bring drinks,nan
2852,2024-09-06 19:27:38,Waiter-000002,Review drinks,Review drinks,nan
2852,2024-09-13 01:52:24,Cook-000003,Prepare main course,Prepare main course,nan
2852,2024-09-19 19:02:53,Cook-000001,Signal food complete,Signal food complete,nan
2852,2024-09-19 20:20:14,Cook helper-000002,Bring food,Bring food,nan
2852,2024-09-19 20:21:27,Waiter-000005,Deliver to customer,Deliver to customer,nan
2852,2024-09-19 20:23:16,,EVENT 8 END,EVENT 8 END,nan
2854,2024-09-06 19:30:00,Waiter-000004,Take order,Take order,nan
2854,2024-09-06 19:30:00,,start,start,nan
2854,2024-09-06 19:32:56,Waiter-000005,Review order,Review order,nan
2854,2024-09-06 19:34:24,Cook helper-000002,Prepare starter,Prepare starter,nan
2854,2024-09-06 19:34:24,Barman-000003,prepare drinks,prepare drinks,nan
2854,2024-09-06 19:36:06,Barman-000002,Bring drinks,Bring drinks,nan
2854,2024-09-06 19:47:19,Waiter-000001,Review drinks,Review drinks,nan
2854,2024-09-13 18:28:35,Cook-000002,Prepare main course,Prepare main course,nan
2854,2024-09-19 19:58:43,Cook-000003,Signal food complete,Signal food complete,nan
2854,2024-09-19 20:02:05,Cook helper-000002,Bring food,Bring food,nan
2854,2024-09-19 20:02:37,Waiter-000003,Deliver to customer,Deliver to customer,nan
2854,2024-09-19 20:03:54,,EVENT 8 END,EVENT 8 END,nan
2855,2024-09-06 19:45:00,Waiter-000003,Take order,Take order,nan
2855,2024-09-06 19:45:00,,start,start,nan
2855,2024-09-06 19:53:24,Waiter-000002,Review order,Review order,nan
2855,2024-09-06 19:55:33,Barman-000001,prepare drinks,prepare drinks,nan
2855,2024-09-06 20:00:50,Barman-000003,Bring drinks,Bring drinks,nan
2855,2024-09-06 20:12:15,Waiter-000002,Review drinks,Review drinks,nan
2855,2024-09-13 18:42:10,Cook-000003,Prepare main course,Prepare main course,nan
2855,2024-09-19 20:10:53,Cook-000003,Signal food complete,Signal food complete,nan
2855,2024-09-19 20:20:53,Cook helper-000003,Bring food,Bring food,nan
2855,2024-09-19 20:30:42,Waiter-000002,Deliver to customer,Deliver to customer,nan
2855,2024-09-19 20:30:53,,EVENT 8 END,EVENT 8 END,nan
2859,2024-09-06 20:45:00,Waiter-000002,Take order,Take order,nan
2859,2024-09-06 20:45:00,,start,start,nan
2859,2024-09-06 20:46:30,Waiter-000005,Review order,Review order,nan
2859,2024-09-06 20:46:34,Cook helper-000003,Prepare starter,Prepare starter,nan
2859,2024-09-06 20:46:34,Barman-000003,prepare drinks,prepare drinks,nan
2859,2024-09-06 20:47:34,Barman-000002,Bring drinks,Bring drinks,nan
2859,2024-09-06 20:47:38,Waiter-000004,Review drinks,Review drinks,nan
2859,2024-09-13 19:20:09,Cook-000002,Signal food complete,Signal food complete,nan
2859,2024-09-13 19:41:04,Cook helper-000001,Bring food,Bring food,nan
2859,2024-09-13 19:41:08,Waiter-000003,Deliver to customer,Deliver to customer,nan
2859,2024-09-13 19:42:47,,EVENT 8 END,EVENT 8 END,nan
286,2024-05-17 01:30:00,Waiter-000002,Take order,Take order,nan
286,2024-05-17 01:30:00,,start,start,nan
286,2024-05-17 01:30:34,Waiter-000005,Review order,Review order,nan
286,2024-05-17 01:31:05,Barman-000001,prepare drinks,prepare drinks,nan
286,2024-05-17 01:32:23,Barman-000003,Bring drinks,Bring drinks,nan
286,2024-05-17 18:01:27,Waiter-000002,Review drinks,Review drinks,nan
286,2024-05-17 18:16:48,Cook-000001,Prepare main course,Prepare main course,nan
286,2024-05-17 19:11:11,Cook-000001,Signal food complete,Signal food complete,nan
286,2024-05-17 19:30:37,Cook helper-000001,Bring food,Bring food,nan
286,2024-05-17 19:35:13,Waiter-000001,Deliver to customer,Deliver to customer,nan
286,2024-05-17 19:35:45,,EVENT 8 END,EVENT 8 END,nan
2860,2024-09-06 21:00:00,Waiter-000005,Take order,Take order,nan
2860,2024-09-06 21:00:00,,start,start,nan
2860,2024-09-06 21:02:00,Waiter-000001,Review order,Review order,nan
2860,2024-09-06 21:02:08,Cook helper-000001,Prepare starter,Prepare starter,nan
2860,2024-09-06 21:02:08,Barman-000001,prepare drinks,prepare drinks,nan
2860,2024-09-06 21:02:14,Barman-000003,Bring drinks,Bring drinks,nan
2860,2024-09-06 21:02:59,Waiter-000003,Review drinks,Review drinks,nan
2860,2024-09-13 19:41:04,Cook-000002,Prepare main course,Prepare main course,nan
2860,2024-09-19 20:52:50,Cook-000001,Signal food complete,Signal food complete,nan
2860,2024-09-19 21:05:06,Cook helper-000003,Bring food,Bring food,nan
2860,2024-09-19 21:10:24,Waiter-000001,Deliver to customer,Deliver to customer,nan
2860,2024-09-19 21:11:19,,EVENT 8 END,EVENT 8 END,nan
2861,2024-09-06 21:15:00,Waiter-000004,Take order,Take order,nan
2861,2024-09-06 21:15:00,,start,start,nan
2861,2024-09-06 21:18:16,Waiter-000005,Review order,Review order,nan
2861,2024-09-06 21:18:27,Barman-000002,prepare drinks,prepare drinks,nan
2861,2024-09-06 21:20:06,Barman-000001,Bring drinks,Bring drinks,nan
2861,2024-09-06 21:22:00,Waiter-000001,Review drinks,Review drinks,nan
2861,2024-09-06 21:24:47,Barman-000003,prepare drinks,prepare drinks,nan
2861,2024-09-06 21:30:46,Barman-000002,Bring drinks,Bring drinks,nan
2861,2024-09-06 21:41:04,Waiter-000005,Review drinks,Review drinks,nan
2861,2024-09-06 21:41:13,Barman-000001,prepare drinks,prepare drinks,nan
2861,2024-09-06 21:41:53,Barman-000002,Bring drinks,Bring drinks,nan
2861,2024-09-06 21:45:38,Waiter-000002,Review drinks,Review drinks,nan
2861,2024-09-06 21:47:03,Barman-000003,prepare drinks,prepare drinks,nan
2861,2024-09-06 21:48:29,Barman-000001,Bring drinks,Bring drinks,nan
2861,2024-09-06 22:10:41,Waiter-000004,Review drinks,Review drinks,nan
2861,2024-09-06 22:12:18,Barman-000003,prepare drinks,prepare drinks,nan
2861,2024-09-06 22:16:15,Barman-000001,Bring drinks,Bring drinks,nan
2861,2024-09-06 22:25:24,Waiter-000001,Review drinks,Review drinks,nan
2861,2024-09-13 20:01:23,Cook-000002,Prepare main course,Prepare main course,nan
2861,2024-09-19 21:09:16,Cook-000003,Signal food complete,Signal food complete,nan
2861,2024-09-19 22:42:10,Cook helper-000003,Bring food,Bring food,nan
2861,2024-09-19 22:44:17,Waiter-000005,Deliver to customer,Deliver to customer,nan
2861,2024-09-19 22:46:54,,EVENT 8 END,EVENT 8 END,nan
2862,2024-09-06 21:30:00,Waiter-000003,Take order,Take order,nan
2862,2024-09-06 21:30:00,,start,start,nan
2862,2024-09-06 21:30:10,Waiter-000002,Review order,Review order,nan
2862,2024-09-06 21:32:49,Barman-000001,prepare drinks,prepare drinks,nan
2862,2024-09-06 21:35:56,Barman-000003,Bring drinks,Bring drinks,nan
2862,2024-09-06 21:42:01,Waiter-000001,Review drinks,Review drinks,nan
2862,2024-09-13 20:08:57,Cook-000001,Prepare main course,Prepare main course,nan
2862,2024-09-19 21:17:06,Cook-000001,Signal food complete,Signal food complete,nan
2862,2024-09-19 21:28:14,Cook helper-000002,Bring food,Bring food,nan
2862,2024-09-19 21:29:07,Waiter-000005,Deliver to customer,Deliver to customer,nan
2862,2024-09-19 21:30:22,,EVENT 8 END,EVENT 8 END,nan
2863,2024-09-06 21:45:00,Waiter-000003,Take order,Take order,nan
2863,2024-09-06 21:45:00,,start,start,nan
2863,2024-09-06 21:45:45,Waiter-000005,Review order,Review order,nan
2863,2024-09-06 21:45:51,Barman-000001,prepare drinks,prepare drinks,nan
2863,2024-09-06 21:47:30,Barman-000002,Bring drinks,Bring drinks,nan
2863,2024-09-06 21:52:03,Waiter-000004,Review drinks,Review drinks,nan
2863,2024-09-06 21:54:09,Barman-000003,prepare drinks,prepare drinks,nan
2863,2024-09-06 22:08:07,Barman-000002,Bring drinks,Bring drinks,nan
2863,2024-09-06 22:17:15,Waiter-000004,Review drinks,Review drinks,nan
2863,2024-09-13 21:06:11,Cook-000002,Prepare main course,Prepare main course,nan
2863,2024-09-19 21:38:10,Cook-000001,Signal food complete,Signal food complete,nan
2863,2024-09-19 22:11:03,Cook helper-000001,Bring food,Bring food,nan
2863,2024-09-19 22:21:05,Waiter-000001,Deliver to customer,Deliver to customer,nan
2863,2024-09-19 22:23:53,,EVENT 8 END,EVENT 8 END,nan
2866,2024-09-06 22:30:00,Waiter-000003,Take order,Take order,nan
2866,2024-09-06 22:30:00,,start,start,nan
2866,2024-09-06 22:37:26,Waiter-000005,Review order,Review order,nan
2866,2024-09-06 22:41:02,Barman-000003,prepare drinks,prepare drinks,nan
2866,2024-09-06 22:47:56,Barman-000002,Bring drinks,Bring drinks,nan
2866,2024-09-06 22:49:44,Waiter-000003,Review drinks,Review drinks,nan
2866,2024-09-06 22:50:32,Barman-000002,prepare drinks,prepare drinks,nan
2866,2024-09-06 22:53:12,Barman-000001,Bring drinks,Bring drinks,nan
2866,2024-09-06 22:53:29,Waiter-000005,Review drinks,Review drinks,nan
2866,2024-09-13 21:52:37,Cook-000003,Prepare main course,Prepare main course,nan
2866,2024-09-19 22:20:22,Cook-000001,Signal food complete,Signal food complete,nan
2866,2024-09-19 22:47:19,Cook helper-000001,Bring food,Bring food,nan
2866,2024-09-19 22:55:23,Waiter-000002,Deliver to customer,Deliver to customer,nan
2866,2024-09-19 22:56:58,,EVENT 8 END,EVENT 8 END,nan
2867,2024-09-06 22:45:00,Waiter-000002,Take order,Take order,nan
2867,2024-09-06 22:45:00,,start,start,nan
2867,2024-09-06 22:46:17,Waiter-000001,Review order,Review order,nan
2867,2024-09-06 22:48:08,Cook helper-000002,Prepare starter,Prepare starter,nan
2867,2024-09-06 22:48:08,Barman-000001,prepare drinks,prepare drinks,nan
2867,2024-09-06 22:50:03,Barman-000003,Bring drinks,Bring drinks,nan
2867,2024-09-06 22:52:49,Waiter-000004,Review drinks,Review drinks,nan
2867,2024-09-13 22:08:52,Cook-000003,Prepare main course,Prepare main course,nan
2867,2024-09-19 22:40:39,Cook-000002,Signal food complete,Signal food complete,nan
2867,2024-09-19 23:27:20,Cook helper-000001,Bring food,Bring food,nan
2867,2024-09-19 23:29:59,Waiter-000002,Deliver to customer,Deliver to customer,nan
2867,2024-09-19 23:31:16,,EVENT 8 END,EVENT 8 END,nan
2869,2024-09-06 23:15:00,Waiter-000004,Take order,Take order,nan
2869,2024-09-06 23:15:00,,start,start,nan
2869,2024-09-06 23:16:08,Waiter-000002,Review order,Review order,nan
2869,2024-09-06 23:17:10,Barman-000001,prepare drinks,prepare drinks,nan
2869,2024-09-06 23:27:29,Barman-000003,Bring drinks,Bring drinks,nan
2869,2024-09-06 23:39:34,Waiter-000004,Review drinks,Review drinks,nan
2869,2024-09-06 23:39:52,Barman-000001,prepare drinks,prepare drinks,nan
2869,2024-09-06 23:59:44,Barman-000002,Bring drinks,Bring drinks,nan
2869,2024-09-07 00:01:56,Waiter-000004,Review drinks,Review drinks,nan
2869,2024-09-13 22:22:17,Cook-000003,Prepare main course,Prepare main course,nan
2869,2024-09-19 22:44:26,Cook-000003,Signal food complete,Signal food complete,nan
2869,2024-09-19 22:56:33,Cook helper-000002,Bring food,Bring food,nan
2869,2024-09-19 22:57:07,Waiter-000005,Deliver to customer,Deliver to customer,nan
2869,2024-09-19 22:59:20,,EVENT 8 END,EVENT 8 END,nan
2870,2024-09-06 23:30:00,Waiter-000001,Take order,Take order,nan
2870,2024-09-06 23:30:00,,start,start,nan
2870,2024-09-06 23:30:05,Waiter-000003,Review order,Review order,nan
2870,2024-09-06 23:30:11,Cook helper-000002,Prepare starter,Prepare starter,nan
2870,2024-09-06 23:30:11,Barman-000002,prepare drinks,prepare drinks,nan
2870,2024-09-06 23:31:08,Barman-000001,Bring drinks,Bring drinks,nan
2870,2024-09-06 23:33:29,Waiter-000005,Review drinks,Review drinks,nan
2870,2024-09-06 23:39:03,Barman-000002,prepare drinks,prepare drinks,nan
2870,2024-09-06 23:41:55,Barman-000003,Bring drinks,Bring drinks,nan
2870,2024-09-06 23:43:39,Waiter-000002,Review drinks,Review drinks,nan
2870,2024-09-13 22:44:00,Cook-000001,Prepare main course,Prepare main course,nan
2870,2024-09-19 22:48:32,Cook-000001,Signal food complete,Signal food complete,nan
2870,2024-09-19 23:09:49,Cook helper-000003,Bring food,Bring food,nan
2870,2024-09-19 23:14:49,Waiter-000004,Deliver to customer,Deliver to customer,nan
2870,2024-09-19 23:15:07,,EVENT 8 END,EVENT 8 END,nan
2871,2024-09-06 23:45:00,Waiter-000001,Take order,Take order,nan
2871,2024-09-06 23:45:00,,start,start,nan
2871,2024-09-06 23:49:12,Waiter-000003,Review order,Review order,nan
2871,2024-09-06 23:49:17,Cook helper-000003,Prepare starter,Prepare starter,nan
2871,2024-09-06 23:49:17,Barman-000002,prepare drinks,prepare drinks,nan
2871,2024-09-06 23:50:19,Barman-000003,Bring drinks,Bring drinks,nan
2871,2024-09-06 23:51:46,Waiter-000005,Review drinks,Review drinks,nan
2871,2024-09-06 23:51:58,Barman-000002,prepare drinks,prepare drinks,nan
2871,2024-09-06 23:58:41,Barman-000003,Bring drinks,Bring drinks,nan
2871,2024-09-07 00:03:11,Waiter-000002,Review drinks,Review drinks,nan
2871,2024-09-13 22:50:51,Cook-000003,Signal food complete,Signal food complete,nan
2871,2024-09-13 23:03:35,Cook helper-000003,Bring food,Bring food,nan
2871,2024-09-13 23:04:28,Waiter-000005,Deliver to customer,Deliver to customer,nan
2871,2024-09-13 23:08:52,,EVENT 8 END,EVENT 8 END,nan
2872,2024-09-07 00:00:00,Waiter-000003,Take order,Take order,nan
2872,2024-09-07 00:00:00,,start,start,nan
2872,2024-09-07 00:00:50,Waiter-000005,Review order,Review order,nan
2872,2024-09-07 00:02:53,Cook helper-000003,Prepare starter,Prepare starter,nan
2872,2024-09-07 00:02:53,Barman-000001,prepare drinks,prepare drinks,nan
2872,2024-09-07 00:27:35,Barman-000002,Bring drinks,Bring drinks,nan
2872,2024-09-07 00:42:09,Waiter-000005,Review drinks,Review drinks,nan
2872,2024-09-07 00:42:12,Barman-000001,prepare drinks,prepare drinks,nan
2872,2024-09-07 00:46:48,Barman-000003,Bring drinks,Bring drinks,nan
2872,2024-09-07 00:51:18,Waiter-000003,Review drinks,Review drinks,nan
2872,2024-09-07 00:52:35,Barman-000001,prepare drinks,prepare drinks,nan
2872,2024-09-07 00:54:32,Barman-000003,Bring drinks,Bring drinks,nan
2872,2024-09-07 00:59:23,Waiter-000001,Review drinks,Review drinks,nan
2872,2024-09-13 23:03:35,Cook-000003,Prepare main course,Prepare main course,nan
2872,2024-09-19 23:27:20,Cook-000002,Signal food complete,Signal food complete,nan
2872,2024-09-20 00:39:30,Cook helper-000002,Bring food,Bring food,nan
2872,2024-09-20 00:41:10,Waiter-000005,Deliver to customer,Deliver to customer,nan
2872,2024-09-20 00:41:57,,EVENT 8 END,EVENT 8 END,nan
2874,2024-09-07 00:30:00,Waiter-000002,Take order,Take order,nan
2874,2024-09-07 00:30:00,,start,start,nan
2874,2024-09-07 00:30:04,Waiter-000001,Review order,Review order,nan
2874,2024-09-07 00:32:45,Cook helper-000002,Prepare starter,Prepare starter,nan
2874,2024-09-07 00:32:45,Barman-000001,prepare drinks,prepare drinks,nan
2874,2024-09-07 00:32:46,Barman-000001,Bring drinks,Bring drinks,nan
2874,2024-09-07 00:36:52,Waiter-000003,Review drinks,Review drinks,nan
2874,2024-09-13 23:32:11,Cook-000002,Prepare main course,Prepare main course,nan
2874,2024-09-19 23:37:46,Cook-000001,Signal food complete,Signal food complete,nan
2874,2024-09-19 23:46:13,Cook helper-000003,Bring food,Bring food,nan
2874,2024-09-19 23:54:55,Waiter-000003,Deliver to customer,Deliver to customer,nan
2874,2024-09-20 00:00:47,,EVENT 8 END,EVENT 8 END,nan
2875,2024-09-07 00:45:00,Waiter-000002,Take order,Take order,nan
2875,2024-09-07 00:45:00,,start,start,nan
2875,2024-09-07 00:50:48,Waiter-000001,Review order,Review order,nan
2875,2024-09-07 00:51:36,Barman-000002,prepare drinks,prepare drinks,nan
2875,2024-09-07 00:55:02,Barman-000001,Bring drinks,Bring drinks,nan
2875,2024-09-07 00:55:09,Waiter-000005,Review drinks,Review drinks,nan
2875,2024-09-13 23:33:49,Cook-000002,Prepare main course,Prepare main course,nan
2875,2024-09-19 23:46:13,Cook-000001,Signal food complete,Signal food complete,nan
2875,2024-09-20 00:28:22,Cook helper-000003,Bring food,Bring food,nan
2875,2024-09-20 00:45:13,Waiter-000004,Deliver to customer,Deliver to customer,nan
2875,2024-09-20 00:49:07,,EVENT 8 END,EVENT 8 END,nan
2876,2024-09-07 01:00:00,Waiter-000003,Take order,Take order,nan
2876,2024-09-07 01:00:00,,start,start,nan
2876,2024-09-07 01:04:01,Waiter-000004,Review order,Review order,nan
2876,2024-09-07 01:04:47,Barman-000002,prepare drinks,prepare drinks,nan
2876,2024-09-07 01:05:58,Barman-000001,Bring drinks,Bring drinks,nan
2876,2024-09-07 01:10:53,Waiter-000005,Review drinks,Review drinks,nan
2876,2024-09-13 23:43:44,Cook-000003,Prepare main course,Prepare main course,nan
2876,2024-09-20 00:28:22,Cook-000001,Signal food complete,Signal food complete,nan
2876,2024-09-20 00:31:48,Cook helper-000001,Bring food,Bring food,nan
2876,2024-09-20 00:34:56,Waiter-000003,Deliver to customer,Deliver to customer,nan
2876,2024-09-20 00:35:28,,EVENT 8 END,EVENT 8 END,nan
2879,2024-09-07 01:45:00,Waiter-000003,Take order,Take order,nan
2879,2024-09-07 01:45:00,,start,start,nan
2879,2024-09-07 01:45:04,Waiter-000004,Review order,Review order,nan
2879,2024-09-07 01:45:18,Barman-000002,prepare drinks,prepare drinks,nan
2879,2024-09-07 01:48:58,Barman-000001,Bring drinks,Bring drinks,nan
2879,2024-09-07 01:49:00,Waiter-000005,Review drinks,Review drinks,nan
2879,2024-09-14 00:08:47,Cook-000002,Prepare main course,Prepare main course,nan
2879,2024-09-20 01:01:02,Cook-000002,Signal food complete,Signal food complete,nan
2879,2024-09-20 01:27:44,Cook helper-000003,Bring food,Bring food,nan
2879,2024-09-20 01:28:30,Waiter-000005,Deliver to customer,Deliver to customer,nan
2879,2024-09-20 01:29:53,,EVENT 8 END,EVENT 8 END,nan
2880,2024-09-07 02:00:00,,start,start,nan
2880,2024-09-09 18:00:00,Waiter-000002,Take order,Take order,nan
2880,2024-09-09 18:02:37,Waiter-000003,Review order,Review order,nan
2880,2024-09-09 18:04:29,Barman-000003,prepare drinks,prepare drinks,nan
2880,2024-09-09 18:17:41,Barman-000002,Bring drinks,Bring drinks,nan
2880,2024-09-09 18:27:27,Waiter-000002,Review drinks,Review drinks,nan
2880,2024-09-14 00:27:06,Cook-000003,Prepare main course,Prepare main course,nan
2880,2024-09-20 01:15:52,Cook-000001,Signal food complete,Signal food complete,nan
2880,2024-09-20 18:23:42,Cook helper-000002,Bring food,Bring food,nan
2880,2024-09-20 18:24:00,Waiter-000004,Deliver to customer,Deliver to customer,nan
2880,2024-09-20 18:25:25,,EVENT 8 END,EVENT 8 END,nan
2881,2024-09-09 18:15:00,Waiter-000001,Take order,Take order,nan
2881,2024-09-09 18:15:00,,start,start,nan
2881,2024-09-09 18:18:06,Waiter-000005,Review order,Review order,nan
