Case,Timestamp,Resource,Activity,Activity_fixed,label
4053702,2011-11-16 08:00:02,560890,enter date publication decision environmental permit,enter date publication decision environmental permit,
4053702,2011-11-16 08:00:03,560872,registration date publication,registration date publication,
4054927,2011-11-01 08:00:03,560872,register submission date request,register submission date request,
4054927,2011-11-04 08:00:02,560872,enter senddate acknowledgement,enter senddate acknowledgement,
4054927,2011-11-04 08:00:03,560872,enter senddate procedure confirmation,enter senddate procedure confirmation,
4054927,2011-11-16 08:00:04,560872,registration date publication,registration date publication,
4054927,2011-12-19 23:35:03,2670601,request complete,request complete,
4054927,2011-12-19 23:35:27,2670601,grounds for refusal,grounds for refusal,
4054927,2011-12-19 23:35:28,2670601,phase advice known,phase advice known,
4054927,2011-12-19 23:35:29,2670601,ask stakeholders views,ask stakeholders views,
4054927,2011-12-19 23:35:38,2670601,creating environmental permit decision,creating environmental permit decision,
4054927,2011-12-22 08:00:05,560890,register date environmental permit decision,register date environmental permit decision,
4054927,2011-12-23 19:22:40,560890,transcript decision environmental permit to stakeholders,transcript decision environmental permit to stakeholders,
4059516,2011-11-03 08:00:04,560925,register submission date request,register submission date request,
4059516,2011-11-07 18:29:45,560925,send confirmation receipt,send confirmation receipt,
4059516,2011-11-07 18:29:56,560925,send procedure confirmation,send procedure confirmation,
4059516,2011-11-11 18:16:20,3273854,request complete,request complete,
4059516,2011-11-11 18:16:28,3273854,assessment of content completed,assessment of content completed,
4059516,2011-11-11 18:16:29,3273854,phase advice known,phase advice known,
4059516,2011-11-11 18:17:26,3273854,creating environmental permit decision,creating environmental permit decision,
4059516,2011-11-16 08:00:05,560925,registration date publication,registration date publication,
4059516,2011-11-17 08:00:05,560890,enter senddate decision environmental permit,enter senddate decision environmental permit,
4059516,2011-11-17 08:00:06,560890,register date environmental permit decision,register date environmental permit decision,
4059516,2011-11-23 08:00:02,560890,enter date publication decision environmental permit,enter date publication decision environmental permit,
4059770,2011-11-03 08:00:05,560872,register submission date request,register submission date request,
4059770,2011-11-07 17:14:16,560872,send confirmation receipt,send confirmation receipt,
4059770,2011-11-07 17:14:28,560872,send procedure confirmation,send procedure confirmation,
4059770,2011-11-16 08:00:06,560872,registration date publication,registration date publication,
4059770,2012-02-07 17:15:46,2670601,request complete,request complete,
4059770,2012-02-07 17:15:49,2670601,send procedure confirmation,send procedure confirmation,
4059770,2012-03-09 08:00:01,560894,date draft decision for inspection,date decision for inspection,
4059770,2012-04-24 16:40:38,560894,phase advice known,phase advice known,
4059770,2012-04-24 16:40:42,560894,grounds for refusal,grounds for refusal,
4059770,2012-04-24 16:41:45,560894,phase concept draft decision ready,phase concept draft decision ready,
4059770,2012-04-24 16:43:27,560894,publish official draft decision,publish official draft decision,
4059770,2012-04-24 16:43:29,560894,send design decision to stakeholders,send design decision to stakeholders,
4059770,2012-04-24 16:43:43,560894,suspension ground applicable,suspension ground applicable,
4060600,2011-10-28 07:00:04,560872,register submission date request,register submission date request,
4060600,2011-11-07 18:56:43,560872,send confirmation receipt,send confirmation receipt,
4060600,2011-11-07 18:56:50,560872,send procedure confirmation,send procedure confirmation,
4060600,2011-11-16 08:00:07,560872,registration date publication,registration date publication,
4060600,2011-11-21 20:32:44,3273854,request complete,request complete,
4060600,2011-11-21 20:32:45,3273854,send letter in progress,send letter in progress,
4060600,2011-11-21 20:32:46,3273854,treat subcases content,treat subcases content,
4060600,2011-11-21 20:32:47,3273854,completed subcases content,completed subcases content,
4060600,2011-11-21 20:32:48,3273854,procedure change,procedure change,
4060600,2011-11-21 20:32:51,3273854,phase advice known,phase advice known,
4060600,2011-11-21 20:32:52,3273854,grounds for refusal,grounds for refusal,
4060600,2011-11-21 20:32:53,3273854,ask stakeholders views,ask stakeholders views,
4060600,2011-11-21 20:32:54,3273854,suspension ground applicable,suspension ground applicable,
4060600,2011-11-21 20:32:55,3273854,by law,by law,
4060600,2011-11-21 20:32:56,3273854,creating environmental permit decision,creating environmental permit decision,
4060600,2011-12-22 08:00:06,560890,enter senddate decision environmental permit,enter senddate decision environmental permit,
4060600,2011-12-22 08:00:07,3273854,register date environmental permit decision,register date environmental permit decision,
4060600,2012-01-04 08:00:01,560890,enter date publication decision environmental permit,enter date publication decision environmental permit,
4064822,2011-11-04 08:00:04,560872,register submission date request,register submission date request,
4064822,2011-11-07 23:27:33,560872,send confirmation receipt,send confirmation receipt,
4064822,2011-11-07 23:27:34,560872,send confirmation receipt,send confirmation receipt,
4064822,2011-11-07 23:27:35,560872,terminate on request,terminate on request,
4064822,2011-11-08 08:00:01,560872,enter senddate acknowledgement,enter senddate acknowledgement,
4064822,2011-11-08 08:00:02,560872,enter senddate procedure confirmation,enter senddate procedure confirmation,
4064822,2011-11-15 00:34:32,3273854,request complete,request complete,
4064822,2011-11-15 00:34:36,3273854,treat subcases content,treat subcases content,
4064822,2011-11-15 00:34:37,3273854,article 34  WABO applies,article 34  WABO applies,
4064822,2011-11-15 00:34:38,3273854,procedure change,procedure change,
4064822,2011-11-15 00:34:39,3273854,assessment of content completed,assessment of content completed,
4064822,2011-11-15 00:34:40,3273854,grounds for refusal,grounds for refusal,
4064822,2011-11-15 00:34:41,3273854,phase advice known,phase advice known,
4064822,2011-11-15 00:34:42,3273854,ask stakeholders views,ask stakeholders views,
4064822,2011-11-15 00:34:43,3273854,by law,by law,
4064822,2011-11-15 00:34:44,3273854,suspension ground applicable,suspension ground applicable,
4064822,2011-11-15 00:34:45,3273854,creating environmental permit decision,creating environmental permit decision,
4064822,2011-11-16 08:00:09,560872,registration date publication,registration date publication,
4064822,2011-11-17 08:00:07,560890,enter senddate decision environmental permit,enter senddate decision environmental permit,
4064822,2011-11-17 08:00:08,560890,register date environmental permit decision,register date environmental permit decision,
4064822,2011-11-23 08:00:03,560890,enter date publication decision environmental permit,enter date publication decision environmental permit,
4095381,2011-11-08 08:00:04,560912,register submission date request,register submission date request,
4095381,2011-11-15 20:15:16,560912,send confirmation receipt,send confirmation receipt,
4095381,2011-11-15 20:15:53,560912,send procedure confirmation,send procedure confirmation,
4095381,2011-11-23 08:00:07,560912,registration date publication,registration date publication,
4095381,2011-12-15 23:34:22,3273854,treat subcases completeness,treat subcases completeness,
4095381,2011-12-15 23:34:25,3273854,request complete,request complete,
4095381,2011-12-15 23:34:26,3273854,send letter in progress,send letter in progress,
4095381,2011-12-15 23:34:27,3273854,treat subcases content,treat subcases content,
4095381,2011-12-15 23:34:28,3273854,completed subcases content,completed subcases content,
4095381,2011-12-15 23:34:29,3273854,procedure change,procedure change,
4095381,2011-12-15 23:34:30,3273854,article 34  WABO applies,article 34  WABO applies,
4095381,2011-12-15 23:34:31,3273854,assessment of content completed,assessment of content completed,
4095381,2011-12-15 23:34:32,3273854,phase advice known,phase advice known,
4095381,2011-12-15 23:34:33,3273854,ask stakeholders views,ask stakeholders views,
4095381,2011-12-15 23:34:34,3273854,grounds for refusal,grounds for refusal,
4095381,2011-12-15 23:34:35,3273854,by law,by law,
4095381,2011-12-15 23:34:36,3273854,creating environmental permit decision,creating environmental permit decision,
4095381,2011-12-15 23:34:37,3273854,suspension ground applicable,suspension ground applicable,
4095381,2011-12-22 08:00:09,560890,enter senddate decision environmental permit,enter senddate decision environmental permit,
4095381,2011-12-22 08:00:10,560890,register date environmental permit decision,register date environmental permit decision,
4095381,2011-12-28 08:00:05,560890,enter date publication decision environmental permit,enter date publication decision environmental permit,
4106295,2011-11-17 22:07:11,560925,send confirmation receipt,send confirmation receipt,
4106295,2011-11-17 22:07:21,560925,send procedure confirmation,send procedure confirmation,
4106295,2011-11-23 08:00:08,560925,registration date publication,registration date publication,
4106295,2011-12-20 00:06:26,3273854,retrieve missing data,retrieve missing data,
4106295,2011-12-27 18:05:41,3273854,request complete,request complete,
4106295,2011-12-27 18:05:42,3273854,send letter in progress,send letter in progress,
