Case,Timestamp,Activity,Activity_fixed,ishomonymous,label
7079364,2013-03-28 20:56:59,Check:homonymous,Check,1,homonymous Label(Activity:'send confirmation receipt')
7079364,2013-03-28 20:57:02,regular procedure without MER,regular procedure without MER,0,
7079364,2013-03-28 20:57:03,start WABOprocedure,start WABOprocedure,0,
7079364,2013-06-26 07:00:23,enter senddate retrieve missing data,retrieve missing data,0,
7079364,2013-07-12 07:00:01,create subcases completeness,create subcases completeness,0,
7079364,2013-07-12 07:00:02,enter receipt of additional data,enter receipt of additional data,0,
7079364,2013-07-12 07:00:03,phase additional information received,receive additional information,0,
7079364,2013-07-12 07:00:04,phase asked additional information,phase asked additional information,0,
7079364,2013-07-12 07:00:05,Check:homonymous,Check,1,homonymous Label(Activity:'procedure change')
7079364,2013-07-12 07:00:06,receive additional information,receive additional information,0,
7079364,2013-07-12 07:00:07,request complete,request complete,0,
7079364,2013-07-12 07:00:08,retrieve missing data,retrieve missing data,0,
7079364,2013-07-12 07:00:09,send confirmation receipt additional data,send confirmation receipt additional data,0,
7079364,2013-07-12 07:00:10,term for supplying missing data,term for supplying missing data,0,
7079364,2013-11-12 08:00:01,ask stakeholders views,ask stakeholders views,0,
7079364,2013-11-12 08:00:02,assessment of content completed,assessment of content completed,0,
7079364,2013-11-12 08:00:03,by law,by law,0,
7079364,2013-11-12 08:00:04,completed subcases content,completed subcases content,0,
7079364,2013-11-12 08:00:05,creating environmental permit decision,creating environmental permit decision,0,
7079364,2013-11-12 08:00:06,decision date prior to decision,decision date prior to decision,0,
7079364,2013-11-12 08:00:07,Check:homonymous,Check,1,homonymous Label(Activity:'enter senddate decision environmental permit')
7079364,2013-11-12 08:00:08,grounds for refusal,grounds for refusal,0,
7079364,2013-11-12 08:00:09,phase advice known,phase advice known,0,
7079364,2013-11-12 08:00:10,phase application receptive,phase application received,0,
7079364,2013-11-12 08:00:11,Check:homonymous,Check,1,homonymous Label(Activity:'procedure change')
7079364,2013-11-12 08:00:12,procedure change after completeness,procedure change after completeness,0,
7079364,2013-11-12 08:00:13,request complete,request complete,0,
7079364,2013-11-12 08:00:14,send letter in progress,send letter in progress,0,
7079364,2013-11-12 08:00:15,set decision phase decision permitting decided,set decision phase decision permitting decided,0,
7079364,2013-11-12 08:00:16,set decision status,set decision status,0,
7079364,2013-11-12 08:00:17,start decision phase decision permitting sent,set decision phase decision permitting decided,0,
7079364,2013-11-12 08:00:18,treat subcases content,treat subcases content,0,
7079364,2013-11-12 08:00:19,updated plan after review,updated plan after review,0,
7079364,2013-11-18 08:00:13,creating cover letter decision,creating cover letter decision,0,
7079364,2013-11-18 08:00:14,Check:homonymous,Check,1,homonymous Label(Activity:'enter senddate decision environmental permit')
7079364,2013-11-18 08:00:15,generating decision environmental permit,generating decision environmental permit,0,
7079364,2013-11-18 08:00:16,phase decision sent,phase decision sent,0,
7079364,2013-11-18 08:00:17,phase decision taken,phase decision taken,0,
7079364,2013-11-18 08:00:18,register objection and appeal periods,register objection and appeal periods,0,
7079364,2014-10-29 08:00:01,appeal logded,appeal logded,0,
7079364,2014-10-29 08:00:02,appeal subcase completed,appeal subcase completed,0,
7079364,2014-10-29 08:00:03,appealed to higher court,appealed to higher court,0,
7079364,2014-10-29 08:00:04,contested decision affected,contested decision affected,0,
7079364,2014-10-29 08:00:05,create monitoring case,create monitoring case,0,
7079364,2014-10-29 08:00:06,create publication document,create publication document,0,
7079364,2014-10-29 08:00:07,creating environmental permit decision,creating environmental permit decision,0,
7079364,2014-10-29 08:00:08,decision date prior to decision,decision date prior to decision,0,
7079364,2014-10-29 08:00:09,injunction made ??by court,injunction made ??by court,0,
7079364,2014-10-29 08:00:10,new decision or reassessment,new decision or reassessment,0,
7079364,2014-10-29 08:00:11,objection lodged against decision,objection lodged against decision,0,
7079364,2014-10-29 08:00:12,objections and preliminary injunction in system,objections and preliminary injunction in system,0,
7079364,2014-10-29 08:00:13,phase appeal lodged,phase appeal lodged,0,
7079364,2014-10-29 08:00:14,phase objection filed,phase objection filed,0,
7079364,2014-10-29 08:00:15,request for preliminary injunction received,request for preliminary injunction received,0,
7079364,2014-10-29 08:00:16,set decision status,set decision status,0,
7079364,2014-10-29 08:00:17,set phase decision revoked,set phase decision revoked,0,
7079364,2014-10-29 08:00:18,treat appeal subcase,treat appeal subcase,0,
7079364,2014-11-13 08:00:01,phase decision ready,phase decision ready,0,
7079364,2014-11-13 08:00:02,submit decision,submit decision,0,
7079364,2014-11-25 08:00:01,create publication document,create publication document,0,
7079364,2014-11-25 08:00:02,creating cover letter decision,creating cover letter decision,0,
7079364,2014-11-25 08:00:03,Check:homonymous,Check,1,homonymous Label(Activity:'enter senddate decision environmental permit')
7079364,2014-11-25 08:00:04,phase decision sent,phase decision sent,0,
7079364,2014-11-25 08:00:05,phase decision taken,phase decision taken,0,
7079364,2014-11-25 08:00:06,record date of decision environmental permit,record date of decision environmental permit,0,
7079364,2014-11-25 08:00:07,register objection and appeal periods,register objection and appeal periods,0,
7079364,2014-11-25 08:00:08,set decision phase decision permitting decided,set decision phase decision permitting decided,0,
7079364,2014-11-25 08:00:09,transcript decision environmental permit to stakeholders,transcript decision environmental permit to stakeholders,0,
7079364,2014-11-26 08:00:01,Check:homonymous,Check,1,homonymous Label(Activity:'enter senddate decision environmental permit')
7079364,2014-11-26 08:00:02,start decision phase decision permitting sent,set decision phase decision permitting decided,0,
7083564,2013-03-22 08:00:02,register submission date request,register submission date request,0,
7083564,2013-03-27 17:24:29,regular procedure without MER,regular procedure without MER,0,
7083564,2013-03-27 17:24:30,start WABOprocedure,start WABOprocedure,0,
7083564,2013-05-08 07:00:28,article 34  WABO applies,article 34  WABO applies,0,
7083564,2013-05-08 07:00:29,ask stakeholders views,ask stakeholders views,0,
7083564,2013-05-08 07:00:30,assessment of content completed,assessment of content completed,0,
7083564,2013-05-08 07:00:31,by law,by law,0,
7083564,2013-05-08 07:00:32,completed subcases content,completed subcases content,0,
7083564,2013-05-08 07:00:33,coordination of application,coordination of application,0,
7083564,2013-05-08 07:00:34,create subcases completeness,create subcases completeness,0,
7083564,2013-05-08 07:00:35,create subcases present decision,create subcases present decision,0,
7083564,2013-05-08 07:00:36,creating environmental permit decision,creating environmental permit decision,0,
7083564,2013-05-08 07:00:37,decision date prior to decision,decision date prior to decision,0,
7083564,2013-05-08 07:00:38,enrich decision,enrich draft decision,0,
7083564,2013-05-08 07:00:39,generating decision environmental permit,generating decision environmental permit,0,
7083564,2013-05-08 07:00:40,grounds for refusal,grounds for refusal,0,
7083564,2013-05-08 07:00:41,phase advice known,phase advice known,0,
7083564,2013-05-08 07:00:42,phase application receptive,phase application received,0,
7083564,2013-05-08 07:00:43,phase concept decision ready,phase concept draft decision ready,0,
7083564,2013-05-08 07:00:44,phase decision ready,phase decision ready,0,
7083564,2013-05-08 07:00:45,procedure change,procedure change,0,
7083564,2013-05-08 07:00:46,procedure change,procedure change,0,
7083564,2013-05-08 07:00:47,procedure change after completeness,procedure change after completeness,0,
7083564,2013-05-08 07:00:48,request complete,request complete,0,
7083564,2013-05-08 07:00:49,send letter in progress,send letter in progress,0,
7083564,2013-05-08 07:00:50,set decision status,set decision status,0,
7083564,2013-05-08 07:00:51,submit decision,submit decision,0,
7083564,2013-05-08 07:00:52,suspension ground applicable,suspension ground applicable,0,
7083564,2013-05-08 07:00:53,treat subcases content,treat subcases content,0,
7083564,2013-05-13 07:00:27,create publication document,create publication document,0,
7083564,2013-05-13 07:00:28,creating cover letter decision,creating cover letter decision,0,
7083564,2013-05-13 07:00:29,enter senddate decision environmental permit,enter senddate decision environmental permit,0,
7083564,2013-05-13 07:00:30,phase decision sent,phase decision sent,0,
7083564,2013-05-13 07:00:31,phase decision taken,phase decision taken,0,
7083564,2013-05-13 07:00:32,record date of decision environmental permit,record date of decision environmental permit,0,
7083564,2013-05-13 07:00:33,register objection and appeal periods,register objection and appeal periods,0,
7083564,2013-05-13 07:00:34,set decision phase decision permitting decided,set decision phase decision permitting decided,0,
7083564,2013-05-13 07:00:35,start decision phase decision permitting sent,set decision phase decision permitting decided,0,
7083564,2013-05-13 07:00:36,transcript decision environmental permit to stakeholders,transcript decision environmental permit to stakeholders,0,
7083564,2013-05-13 17:26:27,enter senddate decision environmental permit,enter senddate decision environmental permit,0,
7087767,2013-03-22 08:00:03,register submission date request,register submission date request,0,
7087767,2013-03-27 18:39:39,phase application received,phase application received,0,
7087767,2013-03-27 18:39:40,Check:homonymous,Check,1,homonymous Label(Activity:'send confirmation receipt')
7087767,2013-03-27 18:51:09,Check:homonymous,Check,1,homonymous Label(Activity:'send confirmation receipt')
7087767,2013-03-27 18:51:12,regular procedure without MER,regular procedure without MER,0,
7087767,2013-03-27 18:51:13,start WABOprocedure,start WABOprocedure,0,
7087767,2013-05-14 07:00:38,article 33 applies,article 33 applies,0,
7087767,2013-05-14 07:00:39,article 34  WABO applies,article 34  WABO applies,0,
7087767,2013-05-14 07:00:40,article 35 applies,article 35 applies,0,
7087767,2013-05-14 07:00:41,ask stakeholders views,ask stakeholders views,0,
7087767,2013-05-14 07:00:42,assessment of content completed,assessment of content completed,0,
7087767,2013-05-14 07:00:43,completed subcases content,completed subcases content,0,
7087767,2013-05-14 07:00:44,create publication document,create publication document,0,
7087767,2013-05-14 07:00:45,create subcases completeness,create subcases completeness,0,
7087767,2013-05-14 07:00:46,creating decision suspension art. 33 WABO,treat subcase suspension art. 33 WABO,0,
7087767,2013-05-14 07:00:47,grounds for refusal,grounds for refusal,0,
